LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,25001
Segment,TrigTime,TimeSinceSegment1
#1,26-Feb-2003 20:43:47,0                 
Time,Ampl
0,0.0120886
0.002,0.0119148
0.004,0.0121879
0.006,0.0123368
0.008,0.0121134
0.01,0.0124858
0.012,0.0122251
0.014,0.0117287
0.016,0.0119521
0.018,0.0128829
0.02,0.0121258
0.022,0.0125478
0.024,0.0120638
0.026,0.0119272
0.028,0.0122251
0.03,0.0121258
0.032,0.0116294
0.034,0.0119397
0.036,0.011617
0.038,0.0118528
0.04,0.0122375
0.042,0.0118404
0.044,0.0120886
0.046,0.0119521
0.048,0.0118652
0.05,0.0117163
0.052,0.0114308
0.054,0.0118031
0.056,0.0116542
0.058,0.0118652
0.06,0.0118776
0.062,0.0112446
0.064,0.0115053
0.066,0.011406
0.068,0.0112446
0.07,0.0109095
0.072,0.0114308
0.074,0.0111453
0.076,0.0108475
0.078,0.0111205
0.08,0.0109095
0.082,0.0107358
0.084,0.010562
0.086,0.010984
0.088,0.011046
0.09,0.0106985
0.092,0.010351
0.094,0.0104627
0.096,0.0101152
0.098,0.0101028
0.1,0.01014
0.102,0.0102765
0.104,0.0101524
0.106,0.00992903
0.108,0.00960634
0.11,0.00997868
0.112,0.00969322
0.114,0.00976768
0.116,0.0094574
0.118,0.00939534
0.12,0.00919676
0.122,0.00939534
0.124,0.00939534
0.126,0.00924641
0.128,0.00870031
0.13,0.00959393
0.132,0.00842726
0.134,0.00874996
0.136,0.0086879
0.138,0.00845209
0.14,0.00860102
0.142,0.00871272
0.144,0.00816663
0.146,0.00853897
0.148,0.00790599
0.15,0.00793081
0.152,0.007695
0.154,0.0071489
0.156,0.007695
0.158,0.00750883
0.16,0.00734748
0.162,0.00711167
0.164,0.00719855
0.166,0.00699997
0.168,0.00677656
0.17,0.00731025
0.172,0.00654075
0.174,0.0068138
0.176,0.00687585
0.178,0.00676415
0.18,0.00665245
0.182,0.00609394
0.184,0.00606912
0.186,0.00636699
0.188,0.00614359
0.19,0.00593259
0.192,0.00585813
0.194,0.0052748
0.196,0.0058333
0.198,0.0058333
0.2,0.00567196
0.202,0.00547338
0.204,0.00490246
0.206,0.00536168
0.208,0.00496451
0.21,0.00513827
0.212,0.00515068
0.214,0.0049521
0.216,0.00477835
0.218,0.00477835
0.22,0.00460459
0.222,0.00497693
0.224,0.00408331
0.226,0.00371097
0.228,0.00460459
0.23,0.00417019
0.232,0.00425707
0.234,0.00417019
0.236,0.00379785
0.238,0.00423225
0.24,0.00410814
0.242,0.00390955
0.244,0.00376062
0.246,0.00314006
0.248,0.00315247
0.25,0.00364892
0.252,0.00367374
0.254,0.00336346
0.256,0.00317729
0.258,0.00295389
0.26,0.00315247
0.262,0.0029663
0.264,0.00300353
0.266,0.00287942
0.268,0.00336346
0.27,0.00315247
0.272,0.00266843
0.274,0.00239538
0.276,0.00239538
0.278,0.00239538
0.28,0.00228368
0.282,0.0023085
0.284,0.00213474
0.286,0.00282977
0.288,0.00199822
0.29,0.0018741
0.292,0.00204786
0.294,0.00181205
0.296,0.00203545
0.298,0.00199822
0.3,0.00161347
0.302,0.00218439
0.304,0.0018741
0.306,0.00112943
0.308,0.00203545
0.31,0.00191134
0.312,0.00172517
0.314,0.00196098
0.316,0.0017624
0.318,0.00124113
0.32,0.0017624
0.322,0.00130318
0.324,0.00143971
0.326,0.0016507
0.328,0.00158864
0.33,0.00152659
0.332,0.00117907
0.334,0.000843967
0.336,0.00122872
0.338,0.00155141
0.34,0.00106737
0.342,0.0014273
0.344,0.000719854
0.346,0.00136524
0.348,0.00106737
0.35,0.000918434
0.352,0.00109219
0.354,0.000695031
0.356,0.00130318
0.358,0.00100531
0.36,0.00109219
0.362,0.000459217
0.364,0.00109219
0.366,0.00114184
0.368,0.00135283
0.37,0.00109219
0.372,0.00078191
0.374,0.00106737
0.376,0.000856378
0.378,0.000570918
0.38,0.000670209
0.382,0.000632975
0.384,0.00103014
0.386,0.000794322
0.388,0.000769499
