LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,17-Feb-2003 02:36:03,0                 
Time,Ampl
-0.001852977,-0.123976
0.00014702304,-0.107977
0.002147023,-0.107977
0.004147023,-0.123976
0.006147023,-0.107977
0.008147023,-0.139975
0.010147023,-0.107977
0.012147023,-0.123976
0.014147023,-0.123976
0.016147023,-0.107977
0.018147023,-0.123976
0.020147023,-0.123976
0.022147023,-0.107977
0.024147023,-0.123976
0.026147023,-0.139975
0.028147023,-0.107977
0.030147023,-0.107977
0.032147023,-0.123976
0.034147023,-0.123976
0.036147023,-0.123976
0.038147023,-0.107977
0.040147023,-0.123976
0.042147023,-0.107977
0.044147023,-0.123976
0.046147023,-0.107977
0.048147023,-0.107977
0.050147023,-0.107977
0.052147023,-0.0919773
0.054147023,-0.123976
0.056147023,-0.0919773
0.058147023,-0.107977
0.060147023,-0.107977
0.062147023,-0.0919773
0.064147023,-0.0599785
0.066147023,-0.0919773
0.068147023,-0.0919773
0.070147023,-0.0919773
0.072147023,-0.0919773
0.074147023,-0.0919773
0.076147023,-0.0759779
0.078147023,-0.0919773
0.080147023,-0.0919773
0.082147023,-0.0919773
0.084147023,-0.0759779
0.086147023,-0.0919773
0.088147023,-0.0759779
0.090147023,-0.0919773
0.092147023,-0.0919773
0.094147023,-0.0759779
0.096147023,-0.0759779
0.098147023,-0.0919773
0.10014702,-0.107977
0.10214702,-0.0919773
0.10414702,-0.0759779
0.10614702,-0.0759779
0.10814702,-0.0919773
0.11014702,-0.0919773
0.11214702,-0.0759779
0.11414702,-0.0919773
0.11614702,-0.0919773
0.11814702,-0.0919773
0.12014702,-0.0919773
0.12214702,-0.107977
0.12414702,-0.107977
0.12614702,-0.107977
0.12814702,-0.107977
0.13014702,-0.0919773
0.13214702,-0.107977
0.13414702,-0.0919773
0.13614702,-0.107977
0.13814702,-0.0919773
0.14014702,-0.0919773
0.14214702,-0.0919773
0.14414702,-0.107977
0.14614702,-0.0759779
0.14814702,-0.0919773
0.15014702,-0.107977
0.15214702,-0.0919773
0.15414702,-0.0919773
0.15614702,-0.0919773
0.15814702,-0.0919773
0.16014702,-0.107977
0.16214702,-0.0919773
0.16414702,-0.0919773
0.16614702,-0.0759779
0.16814702,-0.107977
0.17014702,-0.0919773
0.17214702,-0.0599785
0.17414702,-0.0759779
0.17614702,-0.0919773
0.17814702,-0.0759779
0.18014702,-0.0919773
0.18214702,-0.0919773
0.18414702,-0.0599785
0.18614702,-0.0919773
0.18814702,-0.0759779
0.19014702,-0.0759779
0.19214702,-0.0759779
0.19414702,-0.107977
0.19614702,-0.0919773
0.19814702,-0.0759779
0.20014702,-0.107977
0.20214702,-0.0919773
0.20414702,-0.0919773
0.20614702,-0.0759779
0.20814702,-0.0759779
0.21014702,-0.107977
0.21214702,-0.0759779
0.21414702,-0.0919773
0.21614702,-0.107977
0.21814702,-0.123976
0.22014702,-0.0759779
0.22214702,-0.107977
0.22414702,-0.0919773
0.22614702,-0.107977
0.22814702,-0.123976
0.23014702,-0.107977
0.23214702,-0.0919773
0.23414702,-0.107977
0.23614702,-0.0919773
0.23814702,-0.123976
0.24014702,-0.0919773
0.24214702,-0.123976
0.24414702,-0.123976
0.24614702,-0.123976
0.24814702,-0.123976
0.25014702,-0.107977
0.25214702,-0.123976
0.25414702,-0.0919773
0.25614702,-0.123976
0.25814702,-0.107977
0.26014702,-0.123976
0.26214702,-0.139975
0.26414702,-0.139975
0.26614702,-0.123976
0.26814702,-0.123976
0.27014702,-0.123976
0.27214702,-0.123976
0.27414702,-0.123976
0.27614702,-0.123976
0.27814702,-0.139975
0.28014702,-0.107977
0.28214702,-0.123976
0.28414702,-0.123976
0.28614702,-0.123976
0.28814702,-0.123976
0.29014702,-0.123976
0.29214702,-0.123976
0.29414702,-0.123976
0.29614702,-0.123976
0.29814702,-0.107977
0.30014702,-0.123976
0.30214702,-0.123976
0.30414702,-0.123976
0.30614702,-0.123976
0.30814702,-0.139975
0.31014702,-0.123976
0.31214702,-0.139975
0.31414702,-0.139975
0.31614702,-0.139975
0.31814702,-0.139975
0.32014702,-0.139975
0.32214702,-0.123976
0.32414702,-0.107977
0.32614702,-0.123976
0.32814702,-0.0919773
0.33014702,-0.123976
0.33214702,-0.107977
0.33414702,-0.0919773
0.33614702,-0.0919773
0.33814702,-0.0919773
0.34014702,-0.107977
0.34214702,-0.0919773
0.34414702,-0.0919773
0.34614702,-0.0919773
0.34814702,-0.0919773
0.35014702,-0.0919773
0.35214702,-0.0439791
0.35414702,-0.0919773
0.35614702,-0.0759779
0.35814702,-0.0759779
0.36014702,-0.0759779
0.36214702,-0.0599785
0.36414702,-0.0759779
0.36614702,-0.0599785
0.36814702,-0.0439791
0.37014702,-0.0279797
0.37214702,-0.0599785
0.37414702,-0.0439791
0.37614702,-0.0279797
0.37814702,-0.0599785
0.38014702,-0.0439791
0.38214702,-0.0119803
0.38414702,-0.0439791
0.38614702,-0.0279797
0.38814702,-0.0279797
0.39014702,-0.0599785
0.39214702,-0.0279797
0.39414702,-0.0119803
0.39614702,-0.0439791
0.39814702,-0.0279797
0.40014702,0.00401905
0.40214702,-0.0119803
0.40414702,-0.0119803
0.40614702,0.00401905
0.40814702,-0.0439791
0.41014702,-0.0119803
0.41214702,0.00401905
0.41414702,-0.0119803
0.41614702,-0.0119803
0.41814702,0.0200184
0.42014702,-0.0119803
0.42214702,-0.0279797
0.42414702,0.00401905
0.42614702,-0.0119803
0.42814702,-0.0119803
0.43014702,0.0360178
0.43214702,-0.0119803
0.43414702,-0.0119803
0.43614702,0.0200184
0.43814702,-0.0119803
0.44014702,-0.0119803
0.44214702,0.00401905
0.44414702,-0.0119803
0.44614702,-0.0119803
0.44814702,0.0200184
0.45014702,-0.0119803
0.45214702,-0.0119803
0.45414702,0.00401905
0.45614702,-0.0119803
0.45814702,0.00401905
0.46014702,0.00401905
0.46214702,0.0200184
0.46414702,-0.0119803
0.46614702,0.00401905
0.46814702,-0.0119803
0.47014702,0.00401905
0.47214702,0.0360178
0.47414702,-0.0279797
0.47614702,0.0200184
0.47814702,-0.0119803
0.48014702,-0.0119803
0.48214702,-0.0119803
0.48414702,-0.0119803
0.48614702,0.00401905
0.48814702,-0.0279797
0.49014702,0.00401905
0.49214702,-0.0119803
0.49414702,-0.0119803
0.49614702,0.00401905
0.49814702,-0.0119803
0.50014702,-0.0279797
0.50214702,-0.0119803
0.50414702,-0.0119803
0.50614702,-0.0119803
0.50814702,-0.0119803
0.51014702,-0.0279797
0.51214702,-0.0119803
0.51414702,-0.0119803
0.51614702,-0.0119803
0.51814702,-0.0439791
0.52014702,-0.0119803
0.52214702,0.00401905
0.52414702,-0.0119803
0.52614702,-0.0279797
0.52814702,-0.0439791
0.53014702,-0.0599785
0.53214702,-0.0119803
0.53414702,-0.0439791
0.53614702,-0.0119803
0.53814702,-0.0279797
0.54014702,-0.0279797
0.54214702,-0.0439791
0.54414702,-0.0119803
0.54614702,-0.0279797
0.54814702,-0.0279797
0.55014702,-0.0279797
0.55214702,-0.0279797
0.55414702,-0.0439791
0.55614702,-0.0119803
0.55814702,-0.0279797
0.56014702,-0.0439791
0.56214702,-0.0439791
0.56414702,-0.0439791
0.56614702,-0.0279797
0.56814702,-0.0439791
0.57014702,-0.0439791
0.57214702,-0.0599785
0.57414702,-0.0439791
0.57614702,-0.0599785
0.57814702,-0.0759779
0.58014702,-0.0599785
0.58214702,-0.0759779
0.58414702,-0.0599785
0.58614702,-0.0599785
0.58814702,-0.0759779
0.59014702,-0.0599785
0.59214702,-0.0599785
0.59414702,-0.0759779
0.59614702,-0.0599785
0.59814702,-0.0599785
0.60014702,-0.0759779
0.60214702,-0.0599785
0.60414702,-0.0759779
0.60614702,-0.0919773
0.60814702,-0.0919773
0.61014702,-0.0759779
0.61214702,-0.0919773
0.61414702,-0.0759779
0.61614702,-0.0439791
0.61814702,-0.0759779
0.62014702,-0.0599785
0.62214702,-0.0599785
0.62414702,-0.0759779
0.62614702,-0.0919773
0.62814702,-0.0439791
0.63014702,-0.0759779
0.63214702,-0.0759779
0.63414702,-0.0439791
0.63614702,-0.0759779
0.63814702,-0.0759779
0.64014702,-0.0439791
0.64214702,-0.0599785
0.64414702,-0.0599785
0.64614702,-0.0599785
0.64814702,-0.0599785
0.65014702,-0.0759779
0.65214702,-0.0599785
0.65414702,-0.0919773
0.65614702,-0.0759779
0.65814702,-0.0279797
0.66014702,-0.0599785
0.66214702,-0.0279797
0.66414702,-0.0439791
0.66614702,-0.0759779
0.66814702,-0.0599785
0.67014702,-0.0759779
0.67214702,-0.0599785
0.67414702,-0.0599785
0.67614702,-0.0439791
0.67814702,-0.0599785
0.68014702,-0.0599785
0.68214702,-0.0279797
0.68414702,-0.0439791
0.68614702,-0.0439791
0.68814702,-0.0439791
0.69014702,-0.0439791
0.69214702,-0.0599785
0.69414702,-0.0279797
0.69614702,-0.0439791
0.69814702,-0.0279797
0.70014702,-0.0119803
0.70214702,-0.0599785
0.70414702,-0.0439791
0.70614702,-0.0279797
0.70814702,-0.0439791
0.71014702,-0.0119803
0.71214702,-0.0279797
0.71414702,-0.0439791
0.71614702,-0.0599785
0.71814702,-0.0279797
0.72014702,-0.0279797
0.72214702,-0.0119803
0.72414702,-0.0279797
0.72614702,-0.0119803
0.72814702,-0.0279797
0.73014702,-0.0119803
0.73214702,-0.0279797
0.73414702,-0.0279797
