LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,25001
Segment,TrigTime,TimeSinceSegment1
#1,20-Feb-2003 02:05:12,0                 
Time,Ampl
0,3.17436
0.002,1.04314
0.004,1.02079
0.006,1.00639
0.008,1.01582
0.01,1.00639
0.012,1.00465
0.014,1.01433
0.016,1.01582
0.018,1.01756
0.02,1.01284
0.022,1.03023
0.024,1.01756
0.026,1.02228
0.028,1.01284
0.03,1.01905
0.032,1.01756
0.034,1.02228
0.036,1.01433
0.038,1.02551
0.04,1.01284
0.042,1.01111
0.044,1.00788
0.046,1.01582
0.048,1.00962
0.05,1.03023
0.052,1.02402
0.054,1.00788
0.056,1.01756
0.058,1.01433
0.06,1.00962
0.062,1.01111
0.064,1.01905
0.066,1.01433
0.068,1.01582
0.07,1.01433
0.072,1.00465
0.074,1.02402
0.076,1.01284
0.078,1.01756
0.08,1.01582
0.082,1.02228
0.084,1.01284
0.086,1.01905
0.088,1.02551
0.09,1.02551
0.092,1.02402
0.094,1.01284
0.096,1.02228
0.098,1.02079
0.1,1.02079
0.102,1.01284
0.104,1.02874
0.106,1.02079
0.108,1.02874
0.11,1.02079
0.112,1.01905
0.114,1.02725
0.116,1.02725
0.118,1.02079
0.12,1.01284
0.122,1.02874
0.124,1.03196
0.126,1.02874
0.128,1.02551
0.13,1.01111
0.132,1.02551
0.134,1.01582
0.136,1.02402
0.138,1.01905
0.14,1.03519
0.142,1.04463
0.144,1.03023
0.146,1.01756
0.148,1.02402
0.15,1.03023
0.152,1.03023
0.154,1.02079
0.156,1.03196
0.158,1.02402
0.16,1.02874
0.162,1.03345
0.164,1.01756
0.166,1.02725
0.168,1.01582
0.17,1.02725
0.172,1.02551
0.174,1.02079
0.176,1.01905
0.178,1.02402
0.18,1.01905
0.182,1.01756
0.184,1.03519
0.186,1.01582
0.188,1.03196
0.19,1.02725
0.192,1.02551
0.194,1.03668
0.196,1.02551
0.198,1.02551
0.2,1.01756
0.202,1.03991
0.204,1.02228
0.206,1.02725
0.208,1.03023
0.21,1.03519
0.212,1.02079
0.214,1.02874
0.216,1.02228
0.218,1.03519
0.22,1.02551
0.222,1.03345
0.224,1.03668
0.226,1.02874
0.228,1.02725
0.23,1.02874
0.232,1.02228
0.234,1.03023
0.236,1.03345
0.238,1.02079
0.24,1.03991
0.242,1.02874
0.244,1.04786
0.246,1.03991
0.248,1.03196
0.25,1.02725
0.252,1.03991
0.254,1.03991
0.256,1.03519
0.258,1.04165
0.26,1.04314
0.262,1.03196
0.264,1.02874
0.266,1.02725
0.268,1.02228
0.27,1.02725
0.272,1.02725
0.274,1.03991
0.276,1.03519
0.278,1.03991
0.28,1.03519
0.282,1.03345
0.284,1.03345
0.286,1.02402
0.288,1.03023
0.29,1.04165
0.292,1.02228
0.294,1.02551
0.296,1.02551
0.298,1.03519
0.3,1.03519
0.302,1.03842
0.304,1.03023
0.306,1.03842
0.308,1.03345
0.31,1.04463
0.312,1.02725
0.314,1.02725
0.316,1.03345
0.318,1.03345
0.32,1.04637
0.322,1.02725
0.324,1.03991
0.326,1.03668
0.328,1.02874
0.33,1.02725
0.332,1.03842
0.334,1.03196
0.336,1.03196
0.338,1.03023
0.34,1.03991
0.342,1.03519
0.344,1.03842
0.346,1.05108
0.348,1.05903
0.35,1.04165
0.352,1.04165
0.354,1.04637
0.356,1.03345
0.358,1.04314
0.36,1.04165
0.362,1.03842
0.364,1.04463
0.366,1.04165
0.368,1.05903
0.37,1.04637
0.372,1.04314
0.374,1.02551
0.376,1.03842
0.378,1.04786
0.38,1.04463
0.382,1.04786
0.384,1.03196
0.386,1.03991
0.388,1.04165
0.39,1.03668
0.392,1.03668
0.394,1.03991
0.396,1.03668
0.398,1.05108
0.4,1.04637
0.402,1.04165
0.404,1.04959
0.406,1.03842
0.408,1.04637
0.41,1.03519
0.412,1.05754
0.414,1.04463
0.416,1.03991
0.418,1.05605
0.42,1.04786
0.422,1.03991
0.424,1.04165
0.426,1.02874
0.428,1.05754
0.43,1.05282
0.432,1.04786
0.434,1.04959
0.436,1.05108
0.438,1.03991
0.44,1.05903
0.442,1.05605
0.444,1.04786
0.446,1.06871
0.448,1.03842
0.45,1.03842
0.452,1.04165
0.454,1.05605
0.456,1.03991
0.458,1.05282
0.46,1.04463
0.462,1.04463
0.464,1.04637
0.466,1.04463
0.468,1.05431
0.47,1.03668
0.472,1.06226
0.474,1.06077
0.476,1.06722
0.478,1.05282
0.48,1.04786
0.482,1.06871
0.484,1.05282
0.486,1.05431
0.488,1.05605
0.49,1.05108
0.492,1.04314
0.494,1.05754
0.496,1.0702
0.498,1.04637
0.5,1.05605
0.502,1.06722
0.504,1.04786
0.506,1.06077
0.508,1.05282
0.51,1.05282
0.512,1.04786
0.514,1.05754
0.516,1.03991
0.518,1.05903
0.52,1.06077
0.522,1.04637
0.524,1.06226
0.526,1.064
0.528,1.05282
0.53,1.05431
0.532,1.064
0.534,1.06077
0.536,1.05431
0.538,1.05754
0.54,1.05108
0.542,1.0702
0.544,1.05108
0.546,1.05108
0.548,1.05605
0.55,1.05282
0.552,1.04959
0.554,1.05754
0.556,1.05282
0.558,1.04165
0.56,1.04463
0.562,1.05754
0.564,1.05903
0.566,1.05605
0.568,1.06722
0.57,1.04786
0.572,1.06871
0.574,1.05754
0.576,1.05431
0.578,1.05903
0.58,1.064
0.582,1.06722
0.584,1.0702
0.586,1.064
0.588,1.0702
0.59,1.05431
0.592,1.06226
0.594,1.05605
0.596,1.05431
0.598,1.07343
0.6,1.05282
0.602,1.05903
0.604,1.06077
0.606,1.07343
0.608,1.04786
0.61,1.06226
0.612,1.05431
0.614,1.06549
0.616,1.064
0.618,1.05605
0.62,1.064
0.622,1.04959
0.624,1.06549
0.626,1.0702
0.628,1.05754
0.63,1.06549
0.632,1.06077
0.634,1.05754
0.636,1.05605
0.638,1.05431
0.64,1.07194
0.642,1.05431
0.644,1.06226
0.646,1.06722
0.648,1.05903
0.65,1.07343
0.652,1.06722
0.654,1.064
0.656,1.05903
0.658,1.07517
0.66,1.06871
0.662,1.07517
0.664,1.0702
0.666,1.06226
0.668,1.0702
0.67,1.06722
0.672,1.07343
0.674,1.08312
0.676,1.07194
0.678,1.05431
0.68,1.06226
0.682,1.0702
0.684,1.07194
0.686,1.06871
0.688,1.0784
0.69,1.07194
0.692,1.08634
0.694,1.06226
0.696,1.06226
0.698,1.06871
0.7,1.06549
0.702,1.07194
0.704,1.06871
0.706,1.06549
0.708,1.0846
0.71,1.07194
0.712,1.06722
0.714,1.0702
0.716,1.0784
0.718,1.0784
0.72,1.06871
0.722,1.08163
0.724,1.08634
0.726,1.06549
0.728,1.07194
0.73,1.07194
0.732,1.05108
0.734,1.08312
0.736,1.07989
0.738,1.06871
0.74,1.08783
0.742,1.07666
0.744,1.06871
0.746,1.06722
0.748,1.08634
0.75,1.06871
0.752,1.0702
0.754,1.07989
0.756,1.07343
0.758,1.07666
0.76,1.07343
0.762,1.064
0.764,1.08312
0.766,1.07517
0.768,1.09429
0.77,1.07517
0.772,1.07666
0.774,1.07989
0.776,1.07517
0.778,1.07194
0.78,1.07194
0.782,1.06722
0.784,1.0784
0.786,1.09106
0.788,1.0784
0.79,1.09106
0.792,1.0702
0.794,1.07989
0.796,1.09106
0.798,1.0702
0.8,1.07343
0.802,1.0784
0.804,1.07989
0.806,1.09752
0.808,1.0784
0.81,1.08163
0.812,1.08634
0.814,1.10546
0.816,1.07343
0.818,1.08957
0.82,1.07194
0.822,1.08957
0.824,1.09106
0.826,1.08312
0.828,1.0784
0.83,1.08957
0.832,1.07989
0.834,1.08163
0.836,1.08163
0.838,1.08312
0.84,1.09752
0.842,1.08312
0.844,1.07989
0.846,1.08312
0.848,1.07666
0.85,1.08783
0.852,1.07989
0.854,1.08783
0.856,1.09106
0.858,1.08783
0.86,1.08163
0.862,1.09901
0.864,1.0846
0.866,1.09106
0.868,1.0846
0.87,1.07989
0.872,1.09603
0.874,1.0928
0.876,1.07343
0.878,1.08634
0.88,1.08312
0.882,1.09429
0.884,1.08634
0.886,1.0846
0.888,1.08783
0.89,1.08783
0.892,1.10223
0.894,1.08163
0.896,1.08783
0.898,1.08783
0.9,1.0846
0.902,1.0928
0.904,1.08163
0.906,1.08634
0.908,1.09429
0.91,1.10074
0.912,1.08634
0.914,1.09429
0.916,1.0846
0.918,1.0846
0.92,1.10074
0.922,1.08957
0.924,1.09106
0.926,1.08957
0.928,1.08312
0.93,1.08957
0.932,1.08957
0.934,1.08163
0.936,1.0928
0.938,1.0928
0.94,1.08312
0.942,1.08634
0.944,1.09106
0.946,1.0846
0.948,1.1072
0.95,1.09106
0.952,1.09106
0.954,1.08957
0.956,1.09106
0.958,1.08634
0.96,1.08783
0.962,1.09901
0.964,1.09603
0.966,1.09106
0.968,1.09603
0.97,1.09429
0.972,1.0846
0.974,1.10223
0.976,1.09429
0.978,1.09429
0.98,1.09901
0.982,1.09752
0.984,1.0928
0.986,1.09752
0.988,1.10223
0.99,1.09752
0.992,1.1072
0.994,1.09752
0.996,1.10546
0.998,1.09106
1,1.10397
1.002,1.09603
1.004,1.09901
1.006,1.09429
1.008,1.10546
1.01,1.09752
1.012,1.1072
1.014,1.09603
1.016,1.09752
1.018,1.10397
1.02,1.10223
1.022,1.10869
1.024,1.10546
1.026,1.09752
1.028,1.1072
1.03,1.09901
1.032,1.09106
1.034,1.10074
1.036,1.10223
1.038,1.09603
1.04,1.0846
1.042,1.09429
1.044,1.09106
1.046,1.10397
1.048,1.10223
1.05,1.09603
1.052,1.10074
1.054,1.09901
1.056,1.10223
1.058,1.11192
1.06,1.10223
1.062,1.09603
1.064,1.1072
1.066,1.11043
1.068,1.10223
1.07,1.1072
1.072,1.1072
1.074,1.09106
1.076,1.11043
1.078,1.1072
1.08,1.09429
1.082,1.11341
1.084,1.10223
1.086,1.11341
1.088,1.11664
1.09,1.10397
1.092,1.09429
1.094,1.1072
1.096,1.10223
1.098,1.10074
1.1,1.11515
1.102,1.10546
1.104,1.09752
1.106,1.10074
1.108,1.11043
1.11,1.11192
1.112,1.11837
1.114,1.11043
1.116,1.10223
1.118,1.11043
1.12,1.10074
1.122,1.10223
1.124,1.10074
1.126,1.10869
1.128,1.10869
1.13,1.11043
1.132,1.1072
1.134,1.11837
1.136,1.10223
1.138,1.10546
1.14,1.10397
1.142,1.11192
1.144,1.11341
1.146,1.11515
1.148,1.11341
1.15,1.11986
1.152,1.10397
1.154,1.12955
1.156,1.11341
1.158,1.10397
1.16,1.11192
1.162,1.11192
1.164,1.11192
1.166,1.12483
1.168,1.11043
1.17,1.0928
1.172,1.11341
1.174,1.11837
1.176,1.11043
1.178,1.11664
1.18,1.11341
1.182,1.09752
1.184,1.11192
1.186,1.10546
1.188,1.12781
1.19,1.09752
1.192,1.11515
1.194,1.10869
1.196,1.11664
1.198,1.11341
1.2,1.11192
1.202,1.11515
1.204,1.11837
1.206,1.10869
1.208,1.12309
1.21,1.11192
1.212,1.11192
1.214,1.11341
1.216,1.11986
1.218,1.11043
1.22,1.12632
1.222,1.1216
1.224,1.11341
1.226,1.11837
1.228,1.11341
1.23,1.11837
1.232,1.11341
1.234,1.11664
1.236,1.1216
1.238,1.11664
1.24,1.12781
1.242,1.1216
1.244,1.11986
1.246,1.11515
1.248,1.12309
1.25,1.12483
1.252,1.11837
1.254,1.11837
1.256,1.11341
1.258,1.11986
1.26,1.1216
1.262,1.12632
1.264,1.12309
1.266,1.11986
1.268,1.12309
1.27,1.11515
1.272,1.10546
1.274,1.13427
1.276,1.11341
1.278,1.11986
1.28,1.12309
1.282,1.12781
1.284,1.11986
1.286,1.13104
1.288,1.12309
1.29,1.12632
1.292,1.13278
1.294,1.12483
1.296,1.11986
1.298,1.12632
1.3,1.12632
1.302,1.11192
1.304,1.11664
1.306,1.12483
1.308,1.11986
1.31,1.12781
1.312,1.12781
1.314,1.11986
1.316,1.12955
1.318,1.12309
1.32,1.12955
1.322,1.12955
1.324,1.11837
1.326,1.12955
1.328,1.12955
1.33,1.12309
1.332,1.13104
1.334,1.14072
1.336,1.13104
1.338,1.12632
1.34,1.14395
1.342,1.11986
1.344,1.12781
1.346,1.12632
1.348,1.11837
1.35,1.12632
1.352,1.13427
1.354,1.136
1.356,1.11986
1.358,1.13427
1.36,1.136
1.362,1.12483
1.364,1.14395
1.366,1.12781
1.368,1.12309
1.37,1.14072
1.372,1.13749
1.374,1.13278
1.376,1.14221
1.378,1.14718
1.38,1.12632
1.382,1.15041
1.384,1.14072
1.386,1.136
1.388,1.13427
1.39,1.13427
