,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1471,-1.7057958,-1.7056494,-1.7057133,-1.7057423,-1.7057449,-1.7056215,-1.7057334,-1.7057691,-1.7056363,-1.7057556,-1.7057172,-1.7056678,-1.7057424,-1.7057128,-1.7056269,-1.7057041,-1.7056209,-1.7057084,-1.7056555,-1.7056094,-1.7057938,-1.7057808,-1.7056915,-1.7057528,-1.7057118,-1.7057663,-1.7056631,-1.7056588,-1.7057377,-1.7056205
1472,-1.7055958,-1.7054494,-1.7055133,-1.7055423,-1.7055449,-1.7054215,-1.7055334,-1.7055691,-1.7054363,-1.7055556,-1.7055172,-1.7054678,-1.7055424,-1.7055128,-1.7054269,-1.7055041,-1.7054209,-1.7055084,-1.7054555,-1.7054094,-1.7055938,-1.7055808,-1.7054915,-1.7055528,-1.7055118,-1.7055663,-1.7054631,-1.7054588,-1.7055377,-1.7054205
1473,-1.7053958,-1.7052494,-1.7053133,-1.7053423,-1.7053449,-1.7052215,-1.7053334,-1.7053691,-1.7052363,-1.7053556,-1.7053172,-1.7052678,-1.7053424,-1.7053128,-1.7052269,-1.7053041,-1.7052209,-1.7053084,-1.7052555,-1.7052094,-1.7053938,-1.7053808,-1.7052915,-1.7053528,-1.7053118,-1.7053663,-1.7052631,-1.7052588,-1.7053377,-1.7052205
1474,-1.7051958,-1.7050494,-1.7051133,-1.7051423,-1.7051449,-1.7050215,-1.7051334,-1.7051691,-1.7050363,-1.7051556,-1.7051172,-1.7050678,-1.7051424,-1.7051128,-1.7050269,-1.7051041,-1.7050209,-1.7051084,-1.7050555,-1.7050094,-1.7051938,-1.7051808,-1.7050915,-1.7051528,-1.7051118,-1.7051663,-1.7050631,-1.7050588,-1.7051377,-1.7050205
1475,-1.7049958,-1.7048494,-1.7049133,-1.7049423,-1.7049449,-1.7048215,-1.7049334,-1.7049691,-1.7048363,-1.7049556,-1.7049172,-1.7048678,-1.7049424,-1.7049128,-1.7048269,-1.7049041,-1.7048209,-1.7049084,-1.7048555,-1.7048094,-1.7049938,-1.7049808,-1.7048915,-1.7049528,-1.7049118,-1.7049663,-1.7048631,-1.7048588,-1.7049377,-1.7048205
1476,-1.7047958,-1.7046494,-1.7047133,-1.7047423,-1.7047449,-1.7046215,-1.7047334,-1.7047691,-1.7046363,-1.7047556,-1.7047172,-1.7046678,-1.7047424,-1.7047128,-1.7046269,-1.7047041,-1.7046209,-1.7047084,-1.7046555,-1.7046094,-1.7047938,-1.7047808,-1.7046915,-1.7047528,-1.7047118,-1.7047663,-1.7046631,-1.7046588,-1.7047377,-1.7046205
1477,-1.7045958,-1.7044494,-1.7045133,-1.7045423,-1.7045449,-1.7044215,-1.7045334,-1.7045691,-1.7044363,-1.7045556,-1.7045172,-1.7044678,-1.7045424,-1.7045128,-1.7044269,-1.7045041,-1.7044209,-1.7045084,-1.7044555,-1.7044094,-1.7045938,-1.7045808,-1.7044915,-1.7045528,-1.7045118,-1.7045663,-1.7044631,-1.7044588,-1.7045377,-1.7044205
1478,-1.7043958,-1.7042494,-1.7043133,-1.7043423,-1.7043449,-1.7042215,-1.7043334,-1.7043691,-1.7042363,-1.7043556,-1.7043172,-1.7042678,-1.7043424,-1.7043128,-1.7042269,-1.7043041,-1.7042209,-1.7043084,-1.7042555,-1.7042094,-1.7043938,-1.7043808,-1.7042915,-1.7043528,-1.7043118,-1.7043663,-1.7042631,-1.7042588,-1.7043377,-1.7042205
1479,-1.7041958,-1.7040494,-1.7041133,-1.7041423,-1.7041449,-1.7040215,-1.7041334,-1.7041691,-1.7040363,-1.7041556,-1.7041172,-1.7040678,-1.7041424,-1.7041128,-1.7040269,-1.7041041,-1.7040209,-1.7041084,-1.7040555,-1.7040094,-1.7041938,-1.7041808,-1.7040915,-1.7041528,-1.7041118,-1.7041663,-1.7040631,-1.7040588,-1.7041377,-1.7040205
1480,-1.7039958,-1.7038494,-1.7039133,-1.7039423,-1.7039449,-1.7038215,-1.7039334,-1.7039691,-1.7038363,-1.7039556,-1.7039172,-1.7038678,-1.7039424,-1.7039128,-1.7038269,-1.7039041,-1.7038209,-1.7039084,-1.7038555,-1.7038094,-1.7039938,-1.7039808,-1.7038915,-1.7039528,-1.7039118,-1.7039663,-1.7038631,-1.7038588,-1.7039377,-1.7038205
1481,-1.7037958,-1.7036494,-1.7037133,-1.7037423,-1.7037449,-1.7036215,-1.7037334,-1.7037691,-1.7036363,-1.7037556,-1.7037172,-1.7036678,-1.7037424,-1.7037128,-1.7036269,-1.7037041,-1.7036209,-1.7037084,-1.7036555,-1.7036094,-1.7037938,-1.7037808,-1.7036915,-1.7037528,-1.7037118,-1.7037663,-1.7036631,-1.7036588,-1.7037377,-1.7036205
1482,-1.7035958,-1.7034494,-1.7035133,-1.7035423,-1.7035449,-1.7034215,-1.7035334,-1.7035691,-1.7034363,-1.7035556,-1.7035172,-1.7034678,-1.7035424,-1.7035128,-1.7034269,-1.7035041,-1.7034209,-1.7035084,-1.7034555,-1.7034094,-1.7035938,-1.7035808,-1.7034915,-1.7035528,-1.7035118,-1.7035663,-1.7034631,-1.7034588,-1.7035377,-1.7034205
1483,-1.7033958,-1.7032494,-1.7033133,-1.7033423,-1.7033449,-1.7032215,-1.7033334,-1.7033691,-1.7032363,-1.7033556,-1.7033172,-1.7032678,-1.7033424,-1.7033128,-1.7032269,-1.7033041,-1.7032209,-1.7033084,-1.7032555,-1.7032094,-1.7033938,-1.7033808,-1.7032915,-1.7033528,-1.7033118,-1.7033663,-1.7032631,-1.7032588,-1.7033377,-1.7032205
1484,-1.7031958,-1.7030494,-1.7031133,-1.7031423,-1.7031449,-1.7030215,-1.7031334,-1.7031691,-1.7030363,-1.7031556,-1.7031172,-1.7030678,-1.7031424,-1.7031128,-1.7030269,-1.7031041,-1.7030209,-1.7031084,-1.7030555,-1.7030094,-1.7031938,-1.7031808,-1.7030915,-1.7031528,-1.7031118,-1.7031663,-1.7030631,-1.7030588,-1.7031377,-1.7030205
1485,-1.7029958,-1.7028494,-1.7029133,-1.7029423,-1.7029449,-1.7028215,-1.7029334,-1.7029691,-1.7028363,-1.7029556,-1.7029172,-1.7028678,-1.7029424,-1.7029128,-1.7028269,-1.7029041,-1.7028209,-1.7029084,-1.7028555,-1.7028094,-1.7029938,-1.7029808,-1.7028915,-1.7029528,-1.7029118,-1.7029663,-1.7028631,-1.7028588,-1.7029377,-1.7028205
1486,-1.7027958,-1.7026494,-1.7027133,-1.7027423,-1.7027449,-1.7026215,-1.7027334,-1.7027691,-1.7026363,-1.7027556,-1.7027172,-1.7026678,-1.7027424,-1.7027128,-1.7026269,-1.7027041,-1.7026209,-1.7027084,-1.7026555,-1.7026094,-1.7027938,-1.7027808,-1.7026915,-1.7027528,-1.7027118,-1.7027663,-1.7026631,-1.7026588,-1.7027377,-1.7026205
1487,-1.7025958,-1.7024494,-1.7025133,-1.7025423,-1.7025449,-1.7024215,-1.7025334,-1.7025691,-1.7024363,-1.7025556,-1.7025172,-1.7024678,-1.7025424,-1.7025128,-1.7024269,-1.7025041,-1.7024209,-1.7025084,-1.7024555,-1.7024094,-1.7025938,-1.7025808,-1.7024915,-1.7025528,-1.7025118,-1.7025663,-1.7024631,-1.7024588,-1.7025377,-1.7024205
1488,-1.7023958,-1.7022494,-1.7023133,-1.7023423,-1.7023449,-1.7022215,-1.7023334,-1.7023691,-1.7022363,-1.7023556,-1.7023172,-1.7022678,-1.7023424,-1.7023128,-1.7022269,-1.7023041,-1.7022209,-1.7023084,-1.7022555,-1.7022094,-1.7023938,-1.7023808,-1.7022915,-1.7023528,-1.7023118,-1.7023663,-1.7022631,-1.7022588,-1.7023377,-1.7022205
1489,-1.7021958,-1.7020494,-1.7021133,-1.7021423,-1.7021449,-1.7020215,-1.7021334,-1.7021691,-1.7020363,-1.7021556,-1.7021172,-1.7020678,-1.7021424,-1.7021128,-1.7020269,-1.7021041,-1.7020209,-1.7021084,-1.7020555,-1.7020094,-1.7021938,-1.7021808,-1.7020915,-1.7021528,-1.7021118,-1.7021663,-1.7020631,-1.7020588,-1.7021377,-1.7020205
1490,-1.7019958,-1.7018494,-1.7019133,-1.7019423,-1.7019449,-1.7018215,-1.7019334,-1.7019691,-1.7018363,-1.7019556,-1.7019172,-1.7018678,-1.7019424,-1.7019128,-1.7018269,-1.7019041,-1.7018209,-1.7019084,-1.7018555,-1.7018094,-1.7019938,-1.7019808,-1.7018915,-1.7019528,-1.7019118,-1.7019663,-1.7018631,-1.7018588,-1.7019377,-1.7018205
1491,-1.7017958,-1.7016494,-1.7017133,-1.7017423,-1.7017449,-1.7016215,-1.7017334,-1.7017691,-1.7016363,-1.7017556,-1.7017172,-1.7016678,-1.7017424,-1.7017128,-1.7016269,-1.7017041,-1.7016209,-1.7017084,-1.7016555,-1.7016094,-1.7017938,-1.7017808,-1.7016915,-1.7017528,-1.7017118,-1.7017663,-1.7016631,-1.7016588,-1.7017377,-1.7016205
1492,-1.7015958,-1.7014494,-1.7015133,-1.7015423,-1.7015449,-1.7014215,-1.7015334,-1.7015691,-1.7014363,-1.7015556,-1.7015172,-1.7014678,-1.7015424,-1.7015128,-1.7014269,-1.7015041,-1.7014209,-1.7015084,-1.7014555,-1.7014094,-1.7015938,-1.7015808,-1.7014915,-1.7015528,-1.7015118,-1.7015663,-1.7014631,-1.7014588,-1.7015377,-1.7014205
1493,-1.7013958,-1.7012494,-1.7013133,-1.7013423,-1.7013449,-1.7012215,-1.7013334,-1.7013691,-1.7012363,-1.7013556,-1.7013172,-1.7012678,-1.7013424,-1.7013128,-1.7012269,-1.7013041,-1.7012209,-1.7013084,-1.7012555,-1.7012094,-1.7013938,-1.7013808,-1.7012915,-1.7013528,-1.7013118,-1.7013663,-1.7012631,-1.7012588,-1.7013377,-1.7012205
1494,-1.7011958,-1.7010494,-1.7011133,-1.7011423,-1.7011449,-1.7010215,-1.7011334,-1.7011691,-1.7010363,-1.7011556,-1.7011172,-1.7010678,-1.7011424,-1.7011128,-1.7010269,-1.7011041,-1.7010209,-1.7011084,-1.7010555,-1.7010094,-1.7011938,-1.7011808,-1.7010915,-1.7011528,-1.7011118,-1.7011663,-1.7010631,-1.7010588,-1.7011377,-1.7010205
1495,-1.7009958,-1.7008494,-1.7009133,-1.7009423,-1.7009449,-1.7008215,-1.7009334,-1.7009691,-1.7008363,-1.7009556,-1.7009172,-1.7008678,-1.7009424,-1.7009128,-1.7008269,-1.7009041,-1.7008209,-1.7009084,-1.7008555,-1.7008094,-1.7009938,-1.7009808,-1.7008915,-1.7009528,-1.7009118,-1.7009663,-1.7008631,-1.7008588,-1.7009377,-1.7008205
1496,-1.7007958,-1.7006494,-1.7007133,-1.7007423,-1.7007449,-1.7006215,-1.7007334,-1.7007691,-1.7006363,-1.7007556,-1.7007172,-1.7006678,-1.7007424,-1.7007128,-1.7006269,-1.7007041,-1.7006209,-1.7007084,-1.7006555,-1.7006094,-1.7007938,-1.7007808,-1.7006915,-1.7007528,-1.7007118,-1.7007663,-1.7006631,-1.7006588,-1.7007377,-1.7006205
1497,-1.7005958,-1.7004494,-1.7005133,-1.7005423,-1.7005449,-1.7004215,-1.7005334,-1.7005691,-1.7004363,-1.7005556,-1.7005172,-1.7004678,-1.7005424,-1.7005128,-1.7004269,-1.7005041,-1.7004209,-1.7005084,-1.7004555,-1.7004094,-1.7005938,-1.7005808,-1.7004915,-1.7005528,-1.7005118,-1.7005663,-1.7004631,-1.7004588,-1.7005377,-1.7004205
1498,-1.7003958,-1.7002494,-1.7003133,-1.7003423,-1.7003449,-1.7002215,-1.7003334,-1.7003691,-1.7002363,-1.7003556,-1.7003172,-1.7002678,-1.7003424,-1.7003128,-1.7002269,-1.7003041,-1.7002209,-1.7003084,-1.7002555,-1.7002094,-1.7003938,-1.7003808,-1.7002915,-1.7003528,-1.7003118,-1.7003663,-1.7002631,-1.7002588,-1.7003377,-1.7002205
1499,-1.7001958,-1.7000494,-1.7001133,-1.7001423,-1.7001449,-1.7000215,-1.7001334,-1.7001691,-1.7000363,-1.7001556,-1.7001172,-1.7000678,-1.7001424,-1.7001128,-1.7000269,-1.7001041,-1.7000209,-1.7001084,-1.7000555,-1.7000094,-1.7001938,-1.7001808,-1.7000915,-1.7001528,-1.7001118,-1.7001663,-1.7000631,-1.7000588,-1.7001377,-1.7000205
1500,-1.6999958,-1.6998494,-1.6999133,-1.6999423,-1.6999449,-1.6998215,-1.6999334,-1.6999691,-1.6998363,-1.6999556,-1.6999172,-1.6998678,-1.6999424,-1.6999128,-1.6998269,-1.6999041,-1.6998209,-1.6999084,-1.6998555,-1.6998094,-1.6999938,-1.6999808,-1.6998915,-1.6999528,-1.6999118,-1.6999663,-1.6998631,-1.6998588,-1.6999377,-1.6998205
1501,-1.6997958,-1.6996494,-1.6997133,-1.6997423,-1.6997449,-1.6996215,-1.6997334,-1.6997691,-1.6996363,-1.6997556,-1.6997172,-1.6996678,-1.6997424,-1.6997128,-1.6996269,-1.6997041,-1.6996209,-1.6997084,-1.6996555,-1.6996094,-1.6997938,-1.6997808,-1.6996915,-1.6997528,-1.6997118,-1.6997663,-1.6996631,-1.6996588,-1.6997377,-1.6996205
1502,-1.6995958,-1.6994494,-1.6995133,-1.6995423,-1.6995449,-1.6994215,-1.6995334,-1.6995691,-1.6994363,-1.6995556,-1.6995172,-1.6994678,-1.6995424,-1.6995128,-1.6994269,-1.6995041,-1.6994209,-1.6995084,-1.6994555,-1.6994094,-1.6995938,-1.6995808,-1.6994915,-1.6995528,-1.6995118,-1.6995663,-1.6994631,-1.6994588,-1.6995377,-1.6994205
1503,-1.6993958,-1.6992494,-1.6993133,-1.6993423,-1.6993449,-1.6992215,-1.6993334,-1.6993691,-1.6992363,-1.6993556,-1.6993172,-1.6992678,-1.6993424,-1.6993128,-1.6992269,-1.6993041,-1.6992209,-1.6993084,-1.6992555,-1.6992094,-1.6993938,-1.6993808,-1.6992915,-1.6993528,-1.6993118,-1.6993663,-1.6992631,-1.6992588,-1.6993377,-1.6992205
1504,-1.6991958,-1.6990494,-1.6991133,-1.6991423,-1.6991449,-1.6990215,-1.6991334,-1.6991691,-1.6990363,-1.6991556,-1.6991172,-1.6990678,-1.6991424,-1.6991128,-1.6990269,-1.6991041,-1.6990209,-1.6991084,-1.6990555,-1.6990094,-1.6991938,-1.6991808,-1.6990915,-1.6991528,-1.6991118,-1.6991663,-1.6990631,-1.6990588,-1.6991377,-1.6990205
1505,-1.6989958,-1.6988494,-1.6989133,-1.6989423,-1.6989449,-1.6988215,-1.6989334,-1.6989691,-1.6988363,-1.6989556,-1.6989172,-1.6988678,-1.6989424,-1.6989128,-1.6988269,-1.6989041,-1.6988209,-1.6989084,-1.6988555,-1.6988094,-1.6989938,-1.6989808,-1.6988915,-1.6989528,-1.6989118,-1.6989663,-1.6988631,-1.6988588,-1.6989377,-1.6988205
1506,-1.6987958,-1.6986494,-1.6987133,-1.6987423,-1.6987449,-1.6986215,-1.6987334,-1.6987691,-1.6986363,-1.6987556,-1.6987172,-1.6986678,-1.6987424,-1.6987128,-1.6986269,-1.6987041,-1.6986209,-1.6987084,-1.6986555,-1.6986094,-1.6987938,-1.6987808,-1.6986915,-1.6987528,-1.6987118,-1.6987663,-1.6986631,-1.6986588,-1.6987377,-1.6986205
1507,-1.6985958,-1.6984494,-1.6985133,-1.6985423,-1.6985449,-1.6984215,-1.6985334,-1.6985691,-1.6984363,-1.6985556,-1.6985172,-1.6984678,-1.6985424,-1.6985128,-1.6984269,-1.6985041,-1.6984209,-1.6985084,-1.6984555,-1.6984094,-1.6985938,-1.6985808,-1.6984915,-1.6985528,-1.6985118,-1.6985663,-1.6984631,-1.6984588,-1.6985377,-1.6984205
1508,-1.6983958,-1.6982494,-1.6983133,-1.6983423,-1.6983449,-1.6982215,-1.6983334,-1.6983691,-1.6982363,-1.6983556,-1.6983172,-1.6982678,-1.6983424,-1.6983128,-1.6982269,-1.6983041,-1.6982209,-1.6983084,-1.6982555,-1.6982094,-1.6983938,-1.6983808,-1.6982915,-1.6983528,-1.6983118,-1.6983663,-1.6982631,-1.6982588,-1.6983377,-1.6982205
1509,-1.6981958,-1.6980494,-1.6981133,-1.6981423,-1.6981449,-1.6980215,-1.6981334,-1.6981691,-1.6980363,-1.6981556,-1.6981172,-1.6980678,-1.6981424,-1.6981128,-1.6980269,-1.6981041,-1.6980209,-1.6981084,-1.6980555,-1.6980094,-1.6981938,-1.6981808,-1.6980915,-1.6981528,-1.6981118,-1.6981663,-1.6980631,-1.6980588,-1.6981377,-1.6980205
1510,-1.6979958,-1.6978494,-1.6979133,-1.6979423,-1.6979449,-1.6978215,-1.6979334,-1.6979691,-1.6978363,-1.6979556,-1.6979172,-1.6978678,-1.6979424,-1.6979128,-1.6978269,-1.6979041,-1.6978209,-1.6979084,-1.6978555,-1.6978094,-1.6979938,-1.6979808,-1.6978915,-1.6979528,-1.6979118,-1.6979663,-1.6978631,-1.6978588,-1.6979377,-1.6978205
1511,-1.6977958,-1.6976494,-1.6977133,-1.6977423,-1.6977449,-1.6976215,-1.6977334,-1.6977691,-1.6976363,-1.6977556,-1.6977172,-1.6976678,-1.6977424,-1.6977128,-1.6976269,-1.6977041,-1.6976209,-1.6977084,-1.6976555,-1.6976094,-1.6977938,-1.6977808,-1.6976915,-1.6977528,-1.6977118,-1.6977663,-1.6976631,-1.6976588,-1.6977377,-1.6976205
1512,-1.6975958,-1.6974494,-1.6975133,-1.6975423,-1.6975449,-1.6974215,-1.6975334,-1.6975691,-1.6974363,-1.6975556,-1.6975172,-1.6974678,-1.6975424,-1.6975128,-1.6974269,-1.6975041,-1.6974209,-1.6975084,-1.6974555,-1.6974094,-1.6975938,-1.6975808,-1.6974915,-1.6975528,-1.6975118,-1.6975663,-1.6974631,-1.6974588,-1.6975377,-1.6974205
1513,-1.6973958,-1.6972494,-1.6973133,-1.6973423,-1.6973449,-1.6972215,-1.6973334,-1.6973691,-1.6972363,-1.6973556,-1.6973172,-1.6972678,-1.6973424,-1.6973128,-1.6972269,-1.6973041,-1.6972209,-1.6973084,-1.6972555,-1.6972094,-1.6973938,-1.6973808,-1.6972915,-1.6973528,-1.6973118,-1.6973663,-1.6972631,-1.6972588,-1.6973377,-1.6972205
1514,-1.6971958,-1.6970494,-1.6971133,-1.6971423,-1.6971449,-1.6970215,-1.6971334,-1.6971691,-1.6970363,-1.6971556,-1.6971172,-1.6970678,-1.6971424,-1.6971128,-1.6970269,-1.6971041,-1.6970209,-1.6971084,-1.6970555,-1.6970094,-1.6971938,-1.6971808,-1.6970915,-1.6971528,-1.6971118,-1.6971663,-1.6970631,-1.6970588,-1.6971377,-1.6970205
1515,-1.6969958,-1.6968494,-1.6969133,-1.6969423,-1.6969449,-1.6968215,-1.6969334,-1.6969691,-1.6968363,-1.6969556,-1.6969172,-1.6968678,-1.6969424,-1.6969128,-1.6968269,-1.6969041,-1.6968209,-1.6969084,-1.6968555,-1.6968094,-1.6969938,-1.6969808,-1.6968915,-1.6969528,-1.6969118,-1.6969663,-1.6968631,-1.6968588,-1.6969377,-1.6968205
1516,-1.6967958,-1.6966494,-1.6967133,-1.6967423,-1.6967449,-1.6966215,-1.6967334,-1.6967691,-1.6966363,-1.6967556,-1.6967172,-1.6966678,-1.6967424,-1.6967128,-1.6966269,-1.6967041,-1.6966209,-1.6967084,-1.6966555,-1.6966094,-1.6967938,-1.6967808,-1.6966915,-1.6967528,-1.6967118,-1.6967663,-1.6966631,-1.6966588,-1.6967377,-1.6966205
1517,-1.6965958,-1.6964494,-1.6965133,-1.6965423,-1.6965449,-1.6964215,-1.6965334,-1.6965691,-1.6964363,-1.6965556,-1.6965172,-1.6964678,-1.6965424,-1.6965128,-1.6964269,-1.6965041,-1.6964209,-1.6965084,-1.6964555,-1.6964094,-1.6965938,-1.6965808,-1.6964915,-1.6965528,-1.6965118,-1.6965663,-1.6964631,-1.6964588,-1.6965377,-1.6964205
1518,-1.6963958,-1.6962494,-1.6963133,-1.6963423,-1.6963449,-1.6962215,-1.6963334,-1.6963691,-1.6962363,-1.6963556,-1.6963172,-1.6962678,-1.6963424,-1.6963128,-1.6962269,-1.6963041,-1.6962209,-1.6963084,-1.6962555,-1.6962094,-1.6963938,-1.6963808,-1.6962915,-1.6963528,-1.6963118,-1.6963663,-1.6962631,-1.6962588,-1.6963377,-1.6962205
1519,-1.6961958,-1.6960494,-1.6961133,-1.6961423,-1.6961449,-1.6960215,-1.6961334,-1.6961691,-1.6960363,-1.6961556,-1.6961172,-1.6960678,-1.6961424,-1.6961128,-1.6960269,-1.6961041,-1.6960209,-1.6961084,-1.6960555,-1.6960094,-1.6961938,-1.6961808,-1.6960915,-1.6961528,-1.6961118,-1.6961663,-1.6960631,-1.6960588,-1.6961377,-1.6960205
1520,-1.6959958,-1.6958494,-1.6959133,-1.6959423,-1.6959449,-1.6958215,-1.6959334,-1.6959691,-1.6958363,-1.6959556,-1.6959172,-1.6958678,-1.6959424,-1.6959128,-1.6958269,-1.6959041,-1.6958209,-1.6959084,-1.6958555,-1.6958094,-1.6959938,-1.6959808,-1.6958915,-1.6959528,-1.6959118,-1.6959663,-1.6958631,-1.6958588,-1.6959377,-1.6958205
1521,-1.6957958,-1.6956494,-1.6957133,-1.6957423,-1.6957449,-1.6956215,-1.6957334,-1.6957691,-1.6956363,-1.6957556,-1.6957172,-1.6956678,-1.6957424,-1.6957128,-1.6956269,-1.6957041,-1.6956209,-1.6957084,-1.6956555,-1.6956094,-1.6957938,-1.6957808,-1.6956915,-1.6957528,-1.6957118,-1.6957663,-1.6956631,-1.6956588,-1.6957377,-1.6956205
1522,-1.6955958,-1.6954494,-1.6955133,-1.6955423,-1.6955449,-1.6954215,-1.6955334,-1.6955691,-1.6954363,-1.6955556,-1.6955172,-1.6954678,-1.6955424,-1.6955128,-1.6954269,-1.6955041,-1.6954209,-1.6955084,-1.6954555,-1.6954094,-1.6955938,-1.6955808,-1.6954915,-1.6955528,-1.6955118,-1.6955663,-1.6954631,-1.6954588,-1.6955377,-1.6954205
1523,-1.6953958,-1.6952494,-1.6953133,-1.6953423,-1.6953449,-1.6952215,-1.6953334,-1.6953691,-1.6952363,-1.6953556,-1.6953172,-1.6952678,-1.6953424,-1.6953128,-1.6952269,-1.6953041,-1.6952209,-1.6953084,-1.6952555,-1.6952094,-1.6953938,-1.6953808,-1.6952915,-1.6953528,-1.6953118,-1.6953663,-1.6952631,-1.6952588,-1.6953377,-1.6952205
1524,-1.6951958,-1.6950494,-1.6951133,-1.6951423,-1.6951449,-1.6950215,-1.6951334,-1.6951691,-1.6950363,-1.6951556,-1.6951172,-1.6950678,-1.6951424,-1.6951128,-1.6950269,-1.6951041,-1.6950209,-1.6951084,-1.6950555,-1.6950094,-1.6951938,-1.6951808,-1.6950915,-1.6951528,-1.6951118,-1.6951663,-1.6950631,-1.6950588,-1.6951377,-1.6950205
1525,-1.6949958,-1.6948494,-1.6949133,-1.6949423,-1.6949449,-1.6948215,-1.6949334,-1.6949691,-1.6948363,-1.6949556,-1.6949172,-1.6948678,-1.6949424,-1.6949128,-1.6948269,-1.6949041,-1.6948209,-1.6949084,-1.6948555,-1.6948094,-1.6949938,-1.6949808,-1.6948915,-1.6949528,-1.6949118,-1.6949663,-1.6948631,-1.6948588,-1.6949377,-1.6948205
1526,-1.6947958,-1.6946494,-1.6947133,-1.6947423,-1.6947449,-1.6946215,-1.6947334,-1.6947691,-1.6946363,-1.6947556,-1.6947172,-1.6946678,-1.6947424,-1.6947128,-1.6946269,-1.6947041,-1.6946209,-1.6947084,-1.6946555,-1.6946094,-1.6947938,-1.6947808,-1.6946915,-1.6947528,-1.6947118,-1.6947663,-1.6946631,-1.6946588,-1.6947377,-1.6946205
1527,-1.6945958,-1.6944494,-1.6945133,-1.6945423,-1.6945449,-1.6944215,-1.6945334,-1.6945691,-1.6944363,-1.6945556,-1.6945172,-1.6944678,-1.6945424,-1.6945128,-1.6944269,-1.6945041,-1.6944209,-1.6945084,-1.6944555,-1.6944094,-1.6945938,-1.6945808,-1.6944915,-1.6945528,-1.6945118,-1.6945663,-1.6944631,-1.6944588,-1.6945377,-1.6944205
1528,-1.6943958,-1.6942494,-1.6943133,-1.6943423,-1.6943449,-1.6942215,-1.6943334,-1.6943691,-1.6942363,-1.6943556,-1.6943172,-1.6942678,-1.6943424,-1.6943128,-1.6942269,-1.6943041,-1.6942209,-1.6943084,-1.6942555,-1.6942094,-1.6943938,-1.6943808,-1.6942915,-1.6943528,-1.6943118,-1.6943663,-1.6942631,-1.6942588,-1.6943377,-1.6942205
1529,-1.6941958,-1.6940494,-1.6941133,-1.6941423,-1.6941449,-1.6940215,-1.6941334,-1.6941691,-1.6940363,-1.6941556,-1.6941172,-1.6940678,-1.6941424,-1.6941128,-1.6940269,-1.6941041,-1.6940209,-1.6941084,-1.6940555,-1.6940094,-1.6941938,-1.6941808,-1.6940915,-1.6941528,-1.6941118,-1.6941663,-1.6940631,-1.6940588,-1.6941377,-1.6940205
1530,-1.6939958,-1.6938494,-1.6939133,-1.6939423,-1.6939449,-1.6938215,-1.6939334,-1.6939691,-1.6938363,-1.6939556,-1.6939172,-1.6938678,-1.6939424,-1.6939128,-1.6938269,-1.6939041,-1.6938209,-1.6939084,-1.6938555,-1.6938094,-1.6939938,-1.6939808,-1.6938915,-1.6939528,-1.6939118,-1.6939663,-1.6938631,-1.6938588,-1.6939377,-1.6938205
1531,-1.6937958,-1.6936494,-1.6937133,-1.6937423,-1.6937449,-1.6936215,-1.6937334,-1.6937691,-1.6936363,-1.6937556,-1.6937172,-1.6936678,-1.6937424,-1.6937128,-1.6936269,-1.6937041,-1.6936209,-1.6937084,-1.6936555,-1.6936094,-1.6937938,-1.6937808,-1.6936915,-1.6937528,-1.6937118,-1.6937663,-1.6936631,-1.6936588,-1.6937377,-1.6936205
1532,-1.6935958,-1.6934494,-1.6935133,-1.6935423,-1.6935449,-1.6934215,-1.6935334,-1.6935691,-1.6934363,-1.6935556,-1.6935172,-1.6934678,-1.6935424,-1.6935128,-1.6934269,-1.6935041,-1.6934209,-1.6935084,-1.6934555,-1.6934094,-1.6935938,-1.6935808,-1.6934915,-1.6935528,-1.6935118,-1.6935663,-1.6934631,-1.6934588,-1.6935377,-1.6934205
1533,-1.6933958,-1.6932494,-1.6933133,-1.6933423,-1.6933449,-1.6932215,-1.6933334,-1.6933691,-1.6932363,-1.6933556,-1.6933172,-1.6932678,-1.6933424,-1.6933128,-1.6932269,-1.6933041,-1.6932209,-1.6933084,-1.6932555,-1.6932094,-1.6933938,-1.6933808,-1.6932915,-1.6933528,-1.6933118,-1.6933663,-1.6932631,-1.6932588,-1.6933377,-1.6932205
1534,-1.6931958,-1.6930494,-1.6931133,-1.6931423,-1.6931449,-1.6930215,-1.6931334,-1.6931691,-1.6930363,-1.6931556,-1.6931172,-1.6930678,-1.6931424,-1.6931128,-1.6930269,-1.6931041,-1.6930209,-1.6931084,-1.6930555,-1.6930094,-1.6931938,-1.6931808,-1.6930915,-1.6931528,-1.6931118,-1.6931663,-1.6930631,-1.6930588,-1.6931377,-1.6930205
1535,-1.6929958,-1.6928494,-1.6929133,-1.6929423,-1.6929449,-1.6928215,-1.6929334,-1.6929691,-1.6928363,-1.6929556,-1.6929172,-1.6928678,-1.6929424,-1.6929128,-1.6928269,-1.6929041,-1.6928209,-1.6929084,-1.6928555,-1.6928094,-1.6929938,-1.6929808,-1.6928915,-1.6929528,-1.6929118,-1.6929663,-1.6928631,-1.6928588,-1.6929377,-1.6928205
