,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
42,-0.0319988,-0.159994,0.0639975,-0.0959963,-0.159994,-0.319988,-0.0959963,0.0,-0.223991,0.0319988,-0.0639975,-0.0639975,-0.0959963,-0.0639975,-0.159994,-0.0319988,0.319988,0.25599,0.159994,-0.0639975,0.0319988,-0.25599,0.0319988,-0.223991,-0.0959963,-0.223991,-0.0319988,-0.0959963,-0.223991,0.0319988
43,-0.0639975,-0.159994,0.0639975,-0.0959963,-0.0959963,-0.319988,-0.127995,0.0,-0.223991,0.0639975,-0.0319988,-0.0639975,-0.0959963,-0.0959963,-0.127995,-0.0639975,0.223991,0.223991,0.0959963,-0.0319988,0.0319988,-0.25599,0.0319988,-0.223991,-0.0959963,-0.223991,0.0319988,-0.191993,-0.223991,-0.0319988
44,-0.0319988,-0.191993,0.0319988,-0.0319988,-0.127995,-0.319988,-0.127995,0.0639975,-0.191993,0.0639975,-0.0959963,0.0,-0.0959963,-0.0959963,-0.127995,0.0319988,0.25599,0.223991,0.127995,-0.0319988,0.0319988,-0.287989,0.0319988,-0.223991,-0.0959963,-0.223991,0.0,-0.191993,-0.223991,0.0
45,0.0,-0.159994,0.0959963,-0.0639975,-0.127995,-0.319988,-0.127995,0.0639975,-0.191993,0.0319988,-0.0639975,-0.0319988,-0.0959963,-0.0959963,-0.159994,-0.0319988,0.223991,0.287989,0.159994,-0.0319988,0.0639975,-0.287989,0.0319988,-0.25599,-0.0959963,-0.223991,-0.0319988,-0.159994,-0.223991,-0.0319988
46,-0.0319988,-0.191993,0.0319988,-0.127995,-0.127995,-0.287989,-0.127995,0.0,-0.127995,0.0319988,-0.0319988,-0.0639975,-0.127995,-0.0959963,-0.127995,-0.0319988,0.223991,0.223991,0.159994,0.0,0.0319988,-0.287989,0.0,-0.191993,-0.0959963,-0.223991,0.0,-0.191993,-0.223991,-0.0319988
47,0.0,-0.159994,0.0639975,-0.0639975,-0.0959963,-0.351986,-0.127995,0.0319988,-0.191993,0.0639975,-0.0959963,-0.0639975,-0.159994,-0.0319988,-0.127995,-0.0319988,0.25599,0.25599,0.0959963,-0.0319988,-0.0319988,-0.223991,0.0639975,-0.159994,-0.127995,-0.25599,0.0,-0.191993,-0.223991,0.0319988
48,0.0319988,-0.159994,0.0639975,-0.0639975,-0.0959963,-0.351986,-0.0959963,0.0,-0.191993,0.0319988,-0.0639975,-0.0319988,-0.0959963,-0.0319988,-0.0959963,0.0,0.287989,0.287989,0.127995,0.0,0.0319988,-0.25599,0.0,-0.191993,-0.0959963,-0.223991,0.0319988,-0.159994,-0.191993,0.0319988
49,-0.0639975,-0.191993,0.0319988,-0.0639975,-0.0959963,-0.287989,-0.0959963,0.0319988,-0.159994,0.0,-0.0639975,-0.0959963,-0.127995,-0.0639975,-0.159994,-0.0319988,0.223991,0.223991,0.127995,0.0319988,0.0,-0.223991,0.0,-0.191993,-0.127995,-0.191993,-0.0639975,-0.191993,-0.223991,0.0319988
50,0.0,-0.223991,0.0639975,-0.0959963,-0.127995,-0.287989,-0.191993,0.0319988,-0.191993,0.0,-0.0639975,-0.0319988,-0.0959963,-0.127995,-0.127995,-0.0319988,0.287989,0.223991,0.127995,0.0,0.0,-0.287989,0.0,-0.191993,-0.127995,-0.191993,0.0,-0.159994,-0.223991,0.0319988
51,0.0,-0.191993,0.0319988,-0.0639975,-0.0959963,-0.319988,-0.0319988,0.0319988,-0.191993,0.0,-0.0959963,-0.0319988,-0.0959963,-0.0959963,-0.127995,0.0,0.287989,0.25599,0.127995,-0.0319988,0.0,-0.287989,0.0319988,-0.25599,-0.0959963,-0.223991,-0.0319988,-0.159994,-0.25599,0.0
52,-0.0639975,-0.191993,0.0319988,-0.0959963,-0.127995,-0.25599,-0.0959963,0.0,-0.223991,0.0,-0.0319988,-0.0959963,-0.0959963,-0.127995,-0.127995,-0.0639975,0.223991,0.25599,0.159994,0.0,0.0319988,-0.25599,0.0,-0.223991,-0.159994,-0.223991,0.0319988,-0.191993,-0.191993,-0.0319988
53,0.0,-0.159994,0.0,-0.0319988,-0.0959963,-0.287989,-0.127995,0.0319988,-0.191993,0.0319988,-0.0639975,-0.0639975,-0.127995,-0.127995,-0.127995,-0.0319988,0.287989,0.25599,0.127995,0.0319988,0.0319988,-0.25599,0.0,-0.191993,-0.0959963,-0.191993,0.0,-0.159994,-0.287989,0.0
54,0.0,-0.159994,0.0639975,-0.0639975,-0.127995,-0.25599,-0.127995,0.0,-0.223991,0.0639975,-0.0959963,-0.0639975,-0.127995,-0.0639975,-0.191993,-0.0319988,0.287989,0.223991,0.127995,-0.0319988,0.0,-0.25599,0.0319988,-0.191993,-0.0639975,-0.223991,0.0,-0.127995,-0.223991,-0.0639975
55,0.0,-0.191993,0.0319988,-0.127995,-0.0959963,-0.319988,-0.0959963,-0.0639975,-0.191993,0.0319988,-0.0959963,-0.0639975,-0.127995,-0.0959963,-0.127995,-0.0319988,0.25599,0.223991,0.191993,-0.0639975,0.0319988,-0.319988,0.0319988,-0.25599,-0.127995,-0.159994,0.0,-0.191993,-0.191993,-0.0319988
56,0.0,-0.159994,0.0319988,-0.0639975,-0.0959963,-0.287989,-0.0959963,0.0319988,-0.191993,0.0319988,-0.0639975,-0.0959963,-0.0959963,-0.0959963,-0.159994,-0.0319988,0.25599,0.223991,0.127995,0.0,-0.0319988,-0.223991,0.0639975,-0.223991,-0.127995,-0.223991,-0.0639975,-0.191993,-0.25599,-0.0319988
57,0.0319988,-0.159994,0.0319988,-0.0639975,-0.127995,-0.319988,-0.127995,0.0639975,-0.223991,0.0,-0.0639975,-0.0959963,-0.0639975,-0.0959963,-0.127995,0.0,0.25599,0.25599,0.127995,-0.0319988,0.0,-0.223991,0.0319988,-0.25599,-0.0959963,-0.191993,-0.0639975,-0.159994,-0.223991,0.0319988
58,0.0,-0.191993,0.0319988,-0.0639975,-0.0639975,-0.319988,-0.159994,0.0319988,-0.223991,0.0319988,0.0,-0.0639975,-0.127995,-0.0959963,-0.127995,-0.0639975,0.191993,0.223991,0.127995,0.0,0.0319988,-0.287989,0.0,-0.25599,-0.127995,-0.191993,0.0319988,-0.127995,-0.191993,0.0319988
59,0.0,-0.191993,0.0319988,-0.0639975,-0.127995,-0.319988,-0.159994,0.0,-0.159994,0.0,-0.0959963,-0.0319988,-0.127995,-0.0639975,-0.0959963,-0.0319988,0.25599,0.223991,0.0959963,0.0,0.0319988,-0.223991,0.0319988,-0.159994,-0.127995,-0.223991,-0.0639975,-0.159994,-0.223991,0.0
60,0.0,-0.159994,0.0319988,-0.0639975,-0.0959963,-0.287989,-0.127995,0.0319988,-0.191993,0.0,-0.0319988,-0.0319988,-0.0959963,-0.0959963,-0.159994,-0.0319988,0.25599,0.223991,0.127995,-0.0639975,-0.0319988,-0.25599,0.0319988,-0.223991,-0.0639975,-0.223991,0.0319988,-0.0959963,-0.25599,0.0
61,-0.0319988,-0.223991,0.0319988,-0.0959963,-0.127995,-0.287989,-0.127995,0.0319988,-0.191993,0.0639975,-0.0639975,-0.0959963,-0.0959963,-0.0959963,-0.159994,-0.0639975,0.25599,0.191993,0.159994,-0.0319988,0.0639975,-0.25599,0.0,-0.223991,-0.0959963,-0.159994,0.0,-0.127995,-0.191993,-0.0319988
62,-0.0319988,-0.191993,0.0319988,-0.0319988,-0.127995,-0.287989,-0.159994,0.0,-0.159994,0.0639975,-0.0959963,-0.0639975,-0.0959963,-0.127995,-0.159994,-0.0319988,0.25599,0.191993,0.127995,-0.0319988,-0.0319988,-0.191993,0.0,-0.223991,-0.127995,-0.191993,-0.0319988,-0.159994,-0.223991,0.0319988
63,0.0319988,-0.159994,0.0319988,-0.0319988,-0.0959963,-0.25599,-0.159994,0.0639975,-0.223991,0.0639975,-0.0319988,-0.0959963,-0.0959963,-0.0959963,-0.127995,-0.0319988,0.25599,0.25599,0.159994,0.0,0.0,-0.25599,0.0319988,-0.223991,-0.0959963,-0.191993,-0.0639975,-0.191993,-0.223991,0.0319988
64,-0.0319988,-0.223991,0.0639975,-0.127995,-0.127995,-0.319988,-0.127995,0.0319988,-0.223991,0.0639975,-0.0639975,-0.0959963,-0.127995,-0.159994,-0.127995,-0.0319988,0.25599,0.223991,0.127995,-0.0319988,0.0319988,-0.223991,0.0,-0.223991,-0.159994,-0.191993,0.0,-0.223991,-0.223991,0.0319988
65,0.0,-0.191993,-0.0319988,-0.0639975,-0.159994,-0.287989,-0.159994,0.0,-0.127995,0.0639975,-0.0639975,-0.0319988,-0.0959963,-0.0959963,-0.127995,-0.0639975,0.25599,0.191993,0.159994,-0.0319988,-0.0319988,-0.25599,0.0,-0.223991,-0.0959963,-0.191993,-0.0319988,-0.159994,-0.223991,-0.0319988
66,0.0,-0.191993,0.0319988,-0.0959963,-0.0639975,-0.351986,-0.159994,0.0639975,-0.223991,0.0,-0.0639975,-0.0319988,-0.0639975,-0.0959963,-0.127995,-0.0319988,0.287989,0.223991,0.127995,-0.0319988,0.0,-0.287989,0.0,-0.25599,-0.127995,-0.191993,-0.0319988,-0.127995,-0.223991,0.0
67,0.0,-0.25599,0.0319988,-0.0959963,-0.0639975,-0.319988,-0.159994,0.0,-0.223991,0.0319988,-0.0639975,-0.0639975,-0.0959963,-0.0959963,-0.127995,-0.0319988,0.223991,0.159994,0.159994,-0.0319988,0.0319988,-0.287989,0.0,-0.159994,-0.127995,-0.159994,-0.0319988,-0.191993,-0.191993,-0.0319988
68,0.0,-0.191993,0.0,-0.0639975,-0.0959963,-0.319988,-0.127995,0.0,-0.159994,0.0319988,-0.0959963,-0.0319988,-0.0639975,-0.0959963,-0.127995,-0.0319988,0.191993,0.191993,0.127995,0.0319988,-0.0639975,-0.25599,-0.0319988,-0.159994,-0.0639975,-0.191993,-0.0319988,-0.159994,-0.223991,0.0
