LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,19-Feb-2003 06:45:14,0                 
Time,Ampl
-2.0001472,0
-1.9999472,0
-1.9997472,0
-1.9995472,0
-1.9993472,0
-1.9991472,0.0319988
-1.9989472,0.0319988
-1.9987472,-0.0319988
-1.9985472,0.0639975
-1.9983472,-0.0319988
-1.9981472,0.0319988
-1.9979472,0.0319988
-1.9977472,0
-1.9975472,-0.0319988
-1.9973472,0
-1.9971472,0
-1.9969472,0.0319988
-1.9967472,0.0639975
-1.9965472,0
-1.9963472,0.0319988
-1.9961472,0
-1.9959472,0.0319988
-1.9957472,0.0319988
-1.9955472,0.0639975
-1.9953472,0
-1.9951472,0
-1.9949472,0
-1.9947472,0
-1.9945472,0.0639975
-1.9943472,0
-1.9941472,0.0319988
-1.9939472,0
-1.9937472,0.0319988
-1.9935472,-0.0319988
-1.9933472,0
-1.9931472,0
-1.9929472,0
-1.9927472,0.0319988
-1.9925472,0.0319988
-1.9923472,0.0639975
-1.9921472,0.0319988
-1.9919472,0.0319988
-1.9917472,0
-1.9915472,0.0319988
-1.9913472,0.0639975
-1.9911472,0
-1.9909472,0.0319988
-1.9907472,0.0319988
-1.9905472,0.0319988
-1.9903472,0
-1.9901472,0.0319988
-1.9899472,0
-1.9897472,0
-1.9895472,0.0319988
-1.9893472,0.0319988
-1.9891472,0
-1.9889472,0.0319988
-1.9887472,0.0319988
-1.9885472,0.0319988
-1.9883472,0.0319988
-1.9881472,0.0319988
-1.9879472,0
-1.9877472,0.0319988
-1.9875472,0
-1.9873472,0.0319988
-1.9871472,0.0639975
-1.9869472,0.0639975
-1.9867472,0.0639975
-1.9865472,0.0319988
-1.9863472,0
-1.9861472,0.0639975
-1.9859472,0.0319988
-1.9857472,0
-1.9855472,0.0319988
-1.9853472,0.0639975
-1.9851472,0.0319988
-1.9849472,0.0639975
-1.9847472,0.0639975
-1.9845472,0
-1.9843472,0.0639975
-1.9841472,0.0639975
-1.9839472,0.0319988
-1.9837472,0.0959963
-1.9835472,0.0639975
-1.9833472,0.0639975
-1.9831472,0.0639975
-1.9829472,0.0319988
-1.9827472,0.0639975
-1.9825472,0.0639975
-1.9823472,0.0639975
-1.9821472,0.0319988
-1.9819472,0.0319988
-1.9817472,0.0639975
-1.9815472,0.0639975
-1.9813472,0.0639975
-1.9811472,0.0639975
-1.9809472,0.0639975
-1.9807472,0.0639975
-1.9805472,0.0639975
-1.9803472,0.0639975
-1.9801472,0.0319988
-1.9799472,0.0959963
-1.9797472,0.0319988
-1.9795472,0.0639975
-1.9793472,0.0319988
-1.9791472,0.0639975
-1.9789472,0.0639975
-1.9787472,0.0959963
-1.9785472,0.0319988
-1.9783472,0.0639975
-1.9781472,0.0639975
-1.9779472,0.0319988
-1.9777472,0.0319988
-1.9775472,0.0319988
-1.9773472,0.0639975
-1.9771472,0.0639975
-1.9769472,0.0639975
