LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,25001
Segment,TrigTime,TimeSinceSegment1
#1,18-Feb-2003 01:52:45,0                 
Time,Ampl
0,-0.00071202
0.002,-0.000751129
0.004,-0.000751129
0.006,-0.000697743
0.008,-0.000747404
0.01,-0.000797065
0.012,-0.000704571
0.014,-0.000761682
0.016,-0.000751129
0.018,-0.000733126
0.02,-0.000697743
0.022,-0.00068719
0.024,-0.000722573
0.026,-0.000797065
0.028,-0.000807619
0.03,-0.000747404
0.032,-0.000782788
0.034,-0.000700847
0.036,-0.000765406
0.038,-0.000700847
0.04,-0.000804515
0.042,-0.000665463
0.044,-0.000718849
0.046,-0.000754233
0.048,-0.000715124
0.05,-0.000683465
0.052,-0.000690293
0.054,-0.000765406
0.056,-0.000718849
0.058,-0.000718849
0.06,-0.000644357
0.062,-0.000718849
0.064,-0.000683465
0.066,-0.000683465
0.068,-0.000648081
0.07,-0.000743679
0.072,-0.000754233
0.074,-0.000790237
0.076,-0.000690293
0.078,-0.000718849
0.08,-0.000658634
0.082,-0.000651185
0.084,-0.000757957
0.086,-0.00067974
0.088,-0.000821896
0.09,-0.000718849
0.092,-0.000690293
0.094,-0.000619526
0.096,-0.000700847
0.098,-0.000658634
0.1,-0.00071202
0.102,-0.000718849
0.104,-0.000779063
0.106,-0.000694018
0.108,-0.00071202
0.11,-0.000640632
0.112,-0.000697743
0.114,-0.000683465
0.116,-0.000726298
0.118,-0.000743679
0.12,-0.000715124
0.122,-0.00071202
0.124,-0.000608973
0.126,-0.000626354
0.128,-0.000694018
0.13,-0.000782788
0.132,-0.000658634
0.134,-0.000747404
0.136,-0.000605248
0.138,-0.000587246
0.14,-0.00065491
0.142,-0.000700847
0.144,-0.000608973
0.146,-0.00071202
0.148,-0.00065491
0.15,-0.000658634
0.152,-0.000722573
0.154,-0.000672912
0.156,-0.000672912
0.158,-0.000626354
0.16,-0.000651185
0.162,-0.000676016
0.164,-0.000636907
0.166,-0.000612077
0.168,-0.000658634
0.17,-0.000704571
0.172,-0.000683465
0.174,-0.000626354
0.176,-0.000708296
0.178,-0.000669187
0.18,-0.000700847
0.182,-0.000580418
0.184,-0.000633804
0.186,-0.000562415
0.188,-0.000590971
0.19,-0.000576693
0.192,-0.00062263
0.194,-0.000590971
0.196,-0.000651185
0.198,-0.000626354
0.2,-0.000597799
0.202,-0.000736851
0.204,-0.000708296
0.206,-0.000601524
0.208,-0.000523307
0.21,-0.000576693
0.212,-0.000615801
0.214,-0.000626354
0.216,-0.000605248
0.218,-0.000587246
0.22,-0.000651185
0.222,-0.000597799
0.224,-0.000527032
0.226,-0.000651185
0.228,-0.000690293
0.23,-0.000551862
0.232,-0.000605248
0.234,-0.000548138
0.236,-0.000676016
0.238,-0.000605248
0.24,-0.000636907
0.242,-0.000587246
0.244,-0.000558691
0.246,-0.00062263
0.248,-0.000636907
0.25,-0.000530756
0.252,-0.000583521
0.254,-0.000630079
0.256,-0.000569865
0.258,-0.000661738
0.26,-0.000605248
0.262,-0.000651185
0.264,-0.000555587
0.266,-0.000530756
0.268,-0.000541309
0.27,-0.000619526
0.272,-0.000626354
0.274,-0.000651185
0.276,-0.000658634
0.278,-0.000580418
0.28,-0.000494752
0.282,-0.000537585
0.284,-0.000601524
0.286,-0.00053386
0.288,-0.00056614
0.29,-0.000491648
0.292,-0.000541309
0.294,-0.000505305
0.296,-0.000615801
0.298,-0.000555587
0.3,-0.000626354
0.302,-0.000619526
0.304,-0.000633804
0.306,-0.000473646
0.308,-0.000587246
0.31,-0.000516479
0.312,-0.000569865
0.314,-0.000615801
0.316,-0.000644357
0.318,-0.000601524
0.32,-0.000512754
0.322,-0.00053386
0.324,-0.000466196
0.326,-0.000594695
0.328,-0.000601524
0.33,-0.000605248
0.332,-0.000630079
0.334,-0.000580418
0.336,-0.000527032
0.338,-0.000587246
0.34,-0.000544413
0.342,-0.000537585
0.344,-0.000537585
0.346,-0.000523307
0.348,-0.000615801
0.35,-0.00047737
0.352,-0.000576693
0.354,-0.000438262
0.356,-0.000555587
0.358,-0.000509029
0.36,-0.000463093
0.362,-0.000562415
0.364,-0.000562415
0.366,-0.00053386
0.368,-0.000527032
0.37,-0.000594695
0.372,-0.000466196
0.374,-0.000530756
0.376,-0.000416535
0.378,-0.000580418
0.38,-0.000516479
0.382,-0.000558691
0.384,-0.000491648
0.386,-0.000587246
0.388,-0.000576693
0.39,-0.000469921
0.392,-0.000537585
0.394,-0.000587246
0.396,-0.000537585
0.398,-0.000505305
0.4,-0.000463093
0.402,-0.00044509
0.404,-0.000530756
0.406,-0.00042026
0.408,-0.000548138
0.41,-0.000302935
0.412,-0.000608973
0.414,-0.000342043
0.416,-0.000587246
0.418,-0.000427088
0.42,-0.000519582
0.422,-0.00042026
0.424,-0.000466196
0.426,-0.000391704
0.428,-0.000558691
0.43,-0.000505305
0.432,-0.000487923
0.434,-0.000494752
0.436,-0.000413431
0.438,-0.000441366
0.44,-0.000395429
0.442,-0.000530756
0.444,-0.000335214
0.446,-0.00053386
0.448,-0.00029921
0.45,-0.000558691
0.452,-0.000381151
0.454,-0.000530756
0.456,-0.000366874
0.458,-0.000530756
0.46,-0.000366874
0.462,-0.000448815
0.464,-0.000430813
0.466,-0.000434537
0.468,-0.000438262
0.47,-0.000498476
0.472,-0.000537585
0.474,-0.000395429
0.476,-0.000469921
0.478,-0.000423984
0.48,-0.00053386
0.482,-0.000345768
0.484,-0.000587246
0.486,-0.000324041
0.488,-0.000530756
0.49,-0.000342043
0.492,-0.000505305
0.494,-0.000391704
0.496,-0.000505305
0.498,-0.000405982
0.5,-0.000459368
0.502,-0.000366874
0.504,-0.000399154
0.506,-0.000352596
0.508,-0.000391704
0.51,-0.000399154
0.512,-0.000317212
0.514,-0.000530756
0.516,-0.000338318
0.518,-0.000413431
0.52,-0.000360045
0.522,-0.000377427
0.524,-0.000231546
0.526,-0.000327765
