x,y
0.19629818768768903,-0.0072376999157832385
0.19649818768768568,-0.00724916553101964
0.1966981876876881,-0.007260653230398888
0.1968981876876883,-0.007272163061070262
0.19709818768768694,-0.007283695070288277
0.1972981876876867,-0.007295249305411317
0.19749818768768712,-0.0073068258139002825
0.19769818768768754,-0.007318424643317662
0.1978981876876884,-0.007330045841326471
0.19809818768768905,-0.00734168945568891
0.1982981876876857,-0.00735335553426501
0.19849818768768768,-0.007365044125012269
0.19869818768768877,-0.007376755275982626
0.1988981876876874,-0.00738848903532223
0.1990981876876874,-0.007400245451270002
0.19929818768768737,-0.007412024572155521
0.19949818768768823,-0.007423826446397858
0.19969818768768777,-0.007435651122503623
0.1998981876876893,-0.0074474986490657945
0.20009818768768595,-0.007459369074761012
0.20029818768768703,-0.007471262448349341
0.20049818768768835,-0.007483178818670612
0.200698187687687,-0.007495118234643383
0.2008981876876883,-0.0075070807452633295
0.2010981876876865,-0.00751906639960003
0.20129818768768892,-0.007531075246796285
0.2014981876876878,-0.007543107336064227
0.2016981876876891,-0.007555162716684781
0.20189818768768641,-0.007567241438003771
0.2020981876876875,-0.007579343549431109
0.2022981876876877,-0.00759146910043673
0.20249818768768768,-0.00760361814054912
0.2026981876876892,-0.007615790719352451
0.20289818768768608,-0.007627986886483351
0.20309818768768917,-0.007640206691629665
0.20329818768768848,-0.007652450184525325
0.2034981876876889,-0.007664717414949618
0.2036981876876851,-0.00767700843272268
0.20389818768768841,-0.007689323287704089
0.2040981876876875,-0.007701662029787322
0.20429818768768837,-0.007714024708898992
0.20449818768768835,-0.0077264113749939784
0.20469818768768544,-0.00773882207805262
0.2048981876876903,-0.007751256868078014
0.20509818768768784,-0.007763715795090109
0.20529818768768848,-0.0077761989091252705
0.20549818768768624,-0.007788706260229988
0.2056981876876871,-0.007801237898458853
0.20589818768768753,-0.007813793873869363
0.2060981876876884,-0.007826374236518843
0.2062981876876886,-0.007838979036460003
0.2064981876876859,-0.007851608323736874
0.20669818768769033,-0.007864262148381443
0.20689818768768697,-0.007876940560406998
0.2070981876876874,-0.007889643609806988
0.2072981876876867,-0.007902371346547834
0.20749818768768757,-0.007915123820565875
0.20769818768768888,-0.007927901081761977
0.20789818768768797,-0.007940703179996922
0.20809818768768817,-0.007953530165087028
0.20829818768768438,-0.00796638208679831
0.20849818768768968,-0.007979258994843103
0.20869818768768678,-0.007992160938871826
0.20889818768768742,-0.008005087968471573
0.20909818768768695,-0.00801804013315784
0.20929818768768715,-0.00803101748237057
0.2094981876876878,-0.008044020065468067
0.20969818768768844,-0.008057047931721496
0.2098981876876882,-0.008070101130309114
0.21009818768768462,-0.008083179710310374
0.21029818768768926,-0.008096283720701
0.2104981876876879,-0.008109413210344344
0.210698187687687,-0.008122568227988273
0.2108981876876881,-0.008135748822257245
0.21109818768768718,-0.008148955041645926
0.2112981876876885,-0.008162186934513604
0.21149818768768847,-0.008175444549076576
0.2116981876876889,-0.008188727933402353
0.21189818768768598,-0.008202037135402122
0.2120981876876884,-0.008215372202825064
0.21229818768768882,-0.008228733183249454
0.2124981876876868,-0.00824212012407707
0.21269818768768678,-0.008255533072525826
0.21289818768768742,-0.008268972075621729
0.2130981876876883,-0.008282437180191869
0.2132981876876885,-0.008295928432856762
0.2134981876876887,-0.00830944588002282
0.21369818768768556,-0.008322989567874165
0.2138981876876871,-0.008336559542365781
0.21409818768768907,-0.00835015584921387
0.21429818768768683,-0.008363778533888536
0.2144981876876877,-0.008377427641606365
0.21469818768768745,-0.00839110321732045
0.2148981876876883,-0.008404805305713137
0.21509818768768763,-0.00841853395118663
0.2152981876876887,-0.008432289197855021
0.2154981876876858,-0.008446071089534405
0.2156981876876869,-0.008459879669735496
0.21589818768768798,-0.008473714981652754
0.21609818768768663,-0.00848757706815612
0.21629818768768816,-0.008501465971782132
0.2164981876876868,-0.008515381734723151
0.21669818768768878,-0.008529324398819418
0.2168981876876881,-0.008543294005547656
0.21709818768768896,-0.008557290596012844
0.2172981876876865,-0.008571314210936912
0.21749818768768758,-0.008585364890650156
0.21769818768768712,-0.008599442675079382
0.2178981876876871,-0.008613547603738949
0.21809818768768952,-0.008627679715719839
0.2182981876876866,-0.008641839049678409
0.2184981876876888,-0.008656025643827687
0.2186981876876879,-0.008670239535923972
0.21889818768768832,-0.008684480763258114
0.21909818768768563,-0.008698749362642937
0.2192981876876885,-0.00871304537040363
0.21949818768768736,-0.008727368822364204
0.21969818768768845,-0.00874171975383848
0.21989818768768887,-0.008756098199616782
0.2200981876876862,-0.008770504193954915
0.22029818768768994,-0.0087849377705632
0.2204981876876877,-0.0087993989625921
0.22069818768768834,-0.008813887802623271
0.2208981876876861,-0.008828404322654793
0.22109818768768763,-0.008842948554090813
0.2212981876876874,-0.00885752052772732
0.22149818768768847,-0.008872120273741119
0.2216981876876889,-0.00888674782167611
0.2218981876876862,-0.00890140320043084
0.22209818768768952,-0.008916086438246427
0.22229818768768683,-0.008930797562691129
0.2224981876876877,-0.008945536600650247
0.222698187687687,-0.008960303578310179
0.2228981876876881,-0.008975098521146668
0.22309818768768896,-0.008989921453910237
0.22329818768768783,-0.009004772400612902
0.22349818768768848,-0.009019651384514746
0.2236981876876849,-0.009034558428108868
0.22389818768769,-0.009049493553109442
0.2240981876876864,-0.009064456780433881
0.22429818768768728,-0.00907944813019306
0.22449818768768726,-0.009094467621673236
0.22469818768768723,-0.009109515273323345
0.22489818768768832,-0.009124591102739896
0.22509818768768874,-0.009139695126651925
0.2252981876876885,-0.009154827360906453
0.2254981876876847,-0.009169987820453102
0.22569818768768957,-0.009185176519330311
0.22589818768768755,-0.009200393470646811
0.22609818768768686,-0.009215638686570155
0.2262981876876875,-0.009230912178308794
0.2264981876876877,-0.00924621395609694
0.2266981876876888,-0.009261544029179213
0.22689818768768832,-0.009276902405794247
0.2270981876876883,-0.009292289093159383
0.22729818768768584,-0.009307704097453861
0.2274981876876887,-0.009323147423803831
0.22769818768768824,-0.009338619076263965
0.22789818768768688,-0.009354119057803163
0.22809818768768664,-0.009369647370287153
0.2282981876876875,-0.009385204014461749
0.22849818768768837,-0.009400788989936137
0.22869818768768835,-0.009416402295166196
0.22889818768768833,-0.009432043927437619
0.22909818768768608,-0.009447713882848503
0.22929818768768762,-0.009463412156293068
0.22949818768768848,-0.00947913874144294
0.22969818768768713,-0.00949489363073083
0.22989818768768755,-0.009510676815333274
0.23009818768768797,-0.009526488285152195
0.23029818768768862,-0.00954232802879785
0.2304981876876877,-0.009558196033570766
0.2306981876876888,-0.009574092285444454
0.23089818768768566,-0.009590016769046293
0.23109818768768742,-0.009605969467641463
0.23129818768768762,-0.009621950363112385
0.23149818768768649,-0.009637959435942265
0.23169818768768802,-0.009653996665196564
0.23189818768768689,-0.009670062028503559
0.2320981876876893,-0.009686155502037561
0.2322981876876875,-0.009702277060498272
0.23249818768768904,-0.009718426677094537
0.2326981876876859,-0.009734604323523143
0.2328981876876881,-0.009750809969952702
0.23309818768768675,-0.009767043585001836
0.23329818768768695,-0.009783305135722868
0.23349818768768937,-0.009799594587581326
0.23369818768768624,-0.00981591190443652
0.23389818768768889,-0.009832257048524641
0.23409818768768775,-0.009848629980436261
0.2342981876876884,-0.009865030659100006
0.2344981876876857,-0.009881459041761067
0.2346981876876888,-0.009897915083963878
0.23489818768768678,-0.009914398739529783
0.2350981876876883,-0.009930909960540803
0.2352981876876885,-0.009947448697317299
0.23549818768768604,-0.009964014898399785
0.23569818768769024,-0.009980608510529792
0.2358981876876871,-0.00999722947862737
0.23609818768768798,-0.010013877745775305
0.23629818768768596,-0.010030553253195709
0.23649818768768816,-0.010047255940232832
0.23669818768768702,-0.010063985744330787
0.2368981876876881,-0.010080742601015923
0.2370981876876883,-0.010097526443875035
0.2372981876876863,-0.01011433720453625
0.2374981876876905,-0.010131174812649673
0.23769818768768736,-0.010148039195864666
0.23789818768768756,-0.010164930279813645
0.2380981876876871,-0.010181847988088735
0.23829818768768818,-0.010198792242223396
0.23849818768768816,-0.010215762961671381
0.2386981876876877,-0.010232760063787259
0.23889818768768878,-0.010249783463806127
0.23909818768768565,-0.010266833074822655
0.2392981876876903,-0.010283908807773127
0.2394981876876865,-0.01030101057141133
0.23969818768768736,-0.010318138272293326
0.2398981876876869,-0.01033529181475316
0.24009818768768754,-0.010352471100885056
0.24029818768768796,-0.010369676030522251
0.24049818768768838,-0.010386906501217335
0.24069818768768791,-0.010404162408221892
0.24089818768768567,-0.010421443644466555
0.2410981876876901,-0.010438750100541707
0.2412981876876874,-0.010456081664674762
0.24149818768768672,-0.010473438222714047
0.24169818768768736,-0.01049081965810601
0.241898187687688,-0.01050822585187608
0.24209818768768865,-0.010525656682608943
0.24229818768768818,-0.010543112026428488
0.24249818768768838,-0.010560591756978367
0.24269818768768592,-0.010578095745401528
0.2428981876876899,-0.010595623860322069
0.2430981876876881,-0.010613175967822634
0.24329818768768674,-0.010630751931428345
0.24349818768768672,-0.010648351612085176
0.24369818768768847,-0.010665974868140957
0.2438981876876889,-0.010683621555325729
