,0
0,-0.035518639666666685
1,-0.03679858333333335
2,-0.03242541566666668
3,-0.03477200666666668
4,-0.0340253586666667
5,-0.032852063666666674
6,-0.03295873433333334
7,-0.03637194300000002
8,-0.033278721000000025
9,-0.03530531666666668
10,-0.033598705666666714
11,-0.036371931666666676
12,-0.03690525000000001
13,-0.033598726333333356
14,-0.03167880466666668
15,-0.033918708666666665
16,-0.03498533700000004
17,-0.034558669333333354
18,-0.03541198566666672
19,-0.03434534566666667
20,-0.035731971666666675
21,-0.037438558000000004
22,-0.03754523066666668
23,-0.03381203833333335
24,-0.0370119186666667
25,-0.03509199333333336
26,-0.03626528900000001
27,-0.035411969333333376
28,-0.036478602
29,-0.03605193933333331
30,-0.03615861233333331
31,-0.03541197033333335
32,-0.035945285000000035
33,-0.037331909666666684
34,-0.037011917333333345
35,-0.03445200900000002
36,-0.03839852633333334
37,-0.03765189699999999
38,-0.03338538800000002
39,-0.035305308333333334
40,-0.03551864400000004
41,-0.035731965333333345
42,-0.03658527066666666
43,-0.03658528100000006
44,-0.034132023666666685
45,-0.03551863866666669
46,-0.03637193633333333
47,-0.03765189466666666
48,-0.036478600333333326
49,-0.038505194000000034
50,-0.03583861000000001
51,-0.03605194566666669
52,-0.03605197033333335
53,-0.036905262000000015
54,-0.03882518000000001
55,-0.03669193700000002
56,-0.03381204600000001
57,-0.03541198333333335
58,-0.03562530166666669
59,-0.03466533933333332
60,-0.03882517633333333
61,-0.03327873400000003
62,-0.03733188966666667
63,-0.03434535400000001
64,-0.03861184733333333
65,-0.035198641999999995
66,-0.038398531666666666
67,-0.035305325666666686
68,-0.03498532866666666
69,-0.035411976
70,-0.036585260333333335
71,-0.034345331333333326
72,-0.036798581333333316
73,-0.037118573999999994
74,-0.03445200733333336
75,-0.037651886333333336
76,-0.03701191133333333
77,-0.03242542433333335
78,-0.033492055666666666
79,-0.034878654666666675
80,-0.03637194799999998
81,-0.03775855366666667
82,-0.033278718
83,-0.03530530266666668
84,-0.03509200366666669
85,-0.03765190033333332
86,-0.034771981333333334
87,-0.03541196933333334
88,-0.03658525633333334
89,-0.03594528800000001
90,-0.036478601666666645
91,-0.03669191666666668
92,-0.037438554666666665
93,-0.03455867800000002
94,-0.03722523433333333
95,-0.036158601333333325
96,-0.03839852900000003
97,-0.03754523700000001
98,-0.036158603333333345
99,-0.03413203100000001
100,-0.037758547
101,-0.03498532000000003
102,-0.03765188466666668
103,-0.03626526866666666
104,-0.033812038666666676
105,-0.036371924333333354
106,-0.038398518333333326
107,-0.034451992666666674
108,-0.03626526866666667
109,-0.037438563666666654
110,-0.03455865966666667
111,-0.03541196966666667
112,-0.03733190933333333
113,-0.03669193
114,-0.03423868166666668
115,-0.03733189000000003
116,-0.033492056666666666
117,-0.037225229666666686
118,-0.03754522666666667
119,-0.03423867033333332
120,-0.03551863099999999
121,-0.03359871500000001
122,-0.035411967666666676
123,-0.03466534600000001
124,-0.03861185300000001
125,-0.03423869233333334
126,-0.03434532800000001
127,-0.03551864000000002
128,-0.034878658666666645
129,-0.03338539533333333
130,-0.03509198966666666
131,-0.03647860366666665
132,-0.035945286
133,-0.034558674333333324
134,-0.03626528833333332
135,-0.03402534733333334
136,-0.03519866066666665
137,-0.03530531366666668
138,-0.035092001333333324
139,-0.03413202166666666
140,-0.035518655666666656
141,-0.03477201033333335
142,-0.03498532766666667
143,-0.03295873733333334
144,-0.036905246666666634
145,-0.03711857899999999
146,-0.03583864366666667
147,-0.034985320666666646
148,-0.03189210566666667
149,-0.03583864366666665
150,-0.03381204033333334
151,-0.031145483000000005
152,-0.033492044666666665
153,-0.03146545433333334
154,-0.03157212633333334
155,-0.033065410666666656
156,-0.03509198033333333
157,-0.03413203166666666
158,-0.03306540333333335
159,-0.034878645333333305
160,-0.03370536833333334
161,-0.031572136
162,-0.032745404666666665
163,-0.032958749000000016
164,-0.034771996000000006
165,-0.030612153999999996
166,-0.03519867099999999
167,-0.03423868833333332
168,-0.031998769333333336
169,-0.03178544866666666
170,-0.03253209000000001
171,-0.03413201699999999
172,-0.031038835333333327
173,-0.03082549066666667
174,-0.031678787666666666
175,-0.029972181666666677
176,-0.030825488333333328
177,-0.031358803
178,-0.030718833
179,-0.03253210533333334
180,-0.03221210133333334
181,-0.03359870899999999
182,-0.031785449
183,-0.030932143666666682
184,-0.03146546633333334
185,-0.032318761666666675
186,-0.03274540399999999
187,-0.031145476666666668
188,-0.03157211199999999
189,-0.029545545333333346
190,-0.029438881333333337
191,-0.029865528000000013
192,-0.03157212
193,-0.030078856666666678
194,-0.031998789666666666
195,-0.03178544233333334
196,-0.03018550133333333
197,-0.029652197333333342
198,-0.030825481333333335
199,-0.03274541299999998
200,-0.031785441
201,-0.03039882399999999
202,-0.028478920666666678
203,-0.03210544166666666
204,-0.029972177000000003
205,-0.031785446666666654
206,-0.029545537000000007
207,-0.028372245666666678
208,-0.03082547399999998
209,-0.026772315333333345
210,-0.029012210000000007
211,-0.03135880166666665
212,-0.029545536000000004
213,-0.032318753333333346
214,-0.028692248666666677
215,-0.031358788666666665
216,-0.028372230000000016
217,-0.029332203666666667
218,-0.028052260666666662
219,-0.030932152333333327
220,-0.02954555033333333
221,-0.02869222900000001
222,-0.030185505666666675
