,0,1
0,-1.9998987976666665,-0.05685114266666666
1,-1.9996987976666667,-0.05557119333333332
2,-1.9994987976666665,-0.05759779533333329
3,-1.9992987976666665,-0.05802443899999999
4,-1.9990987976666679,-0.056424493666666645
5,-1.9988987976666666,-0.058984411333333306
6,-1.998698797666668,-0.05802442899999997
7,-1.9984987976666646,-0.060157693333333324
8,-1.9982987976666675,-0.058877748999999986
9,-1.9980987976666662,-0.06069099866666665
10,-1.9978987976666664,-0.060904332333333325
11,-1.9976987976666665,-0.05909105766666666
12,-1.9974987976666667,-0.06047767333333328
13,-1.9972987976666685,-0.05909106233333334
14,-1.9970987976666668,-0.05962437933333331
15,-1.9968987976666677,-0.060051029333333346
16,-1.996698797666666,-0.060157674999999994
17,-1.9964987976666668,-0.058451073666666624
18,-1.9962987976666662,-0.05962437599999998
19,-1.9960987976666653,-0.06015769366666664
20,-1.9958987976666658,-0.06239760599999997
21,-1.9956987976666665,-0.06410420199999994
22,-1.995498797666668,-0.06442419033333327
23,-1.995298797666666,-0.06250425366666666
24,-1.9950987976666676,-0.06293090866666666
25,-1.9948987976666661,-0.06367754233333327
26,-1.9946987976666666,-0.062290939333333316
27,-1.9944987976666657,-0.06357089099999998
28,-1.9942987976666655,-0.0637842256666666
29,-1.994098797666667,-0.06261093333333329
30,-1.9938987976666669,-0.06538416599999998
31,-1.9936987976666682,-0.06207761799999999
32,-1.9934987976666654,-0.06175764533333328
33,-1.9932987976666674,-0.06506417166666666
34,-1.9930987976666659,-0.061330961666666656
35,-1.9928987976666668,-0.06506417166666666
36,-1.9926987976666661,-0.06207761966666664
37,-1.992498797666667,-0.06666409633333328
38,-1.9922987976666668,-0.06623744499999998
39,-1.9920987976666666,-0.06293090299999998
40,-1.991898797666668,-0.06357088499999995
41,-1.9916987976666656,-0.06314424166666664
42,-1.9914987976666672,-0.06346422933333332
43,-1.9912987976666658,-0.0638908723333333
44,-1.9910987976666665,-0.06485085566666662
45,-1.9908987976666659,-0.06719741799999998
46,-1.9906987976666668,-0.06527750799999997
47,-1.9904987976666682,-0.06410420399999997
48,-1.9902987976666664,-0.062397608999999944
49,-1.9900987976666678,-0.06559747966666661
50,-1.9898987976666649,-0.0654908283333333
51,-1.989698797666667,-0.06399754166666667
52,-1.9894987976666656,-0.0659174733333333
53,-1.9892987976666658,-0.06474417833333332
54,-1.9890987976666668,-0.06677076366666665
55,-1.9888987976666666,-0.06453087999999996
56,-1.9886987976666686,-0.06506415466666665
57,-1.9884987976666662,-0.06730405666666661
58,-1.9882987976666686,-0.06527749566666663
59,-1.9880987976666662,-0.06623745333333331
60,-1.9878987976666667,-0.06677076366666662
61,-1.9876987976666654,-0.06666410066666666
62,-1.9874987976666656,-0.0667707623333333
63,-1.9872987976666665,-0.06346423299999995
64,-1.9870987976666659,-0.0661307883333333
65,-1.9868987976666688,-0.06773071766666665
66,-1.986698797666666,-0.06869069166666664
67,-1.9864987976666677,-0.06581081033333328
68,-1.986298797666666,-0.065384155
69,-1.9860987976666669,-0.067410759
70,-1.9858987976666662,-0.06623745366666663
71,-1.985698797666666,-0.06677075799999999
72,-1.9854987976666674,-0.06581080566666664
73,-1.9852987976666665,-0.06687742833333331
74,-1.985098797666669,-0.06645076566666663
75,-1.9848987976666657,-0.06634410699999997
76,-1.984698797666667,-0.06431753466666663
77,-1.9844987976666664,-0.06453083633333331
78,-1.984298797666667,-0.06805073633333332
79,-1.984098797666666,-0.06559747399999998
80,-1.9838987976666667,-0.0658107993333333
81,-1.9836987976666682,-0.06485084199999998
82,-1.983498797666667,-0.06613080266666665
83,-1.9832987976666678,-0.06506415433333329
84,-1.9830987976666654,-0.06645076833333331
85,-1.9828987976666668,-0.06581079799999998
86,-1.9826987976666657,-0.06901065933333331
87,-1.9824987976666664,-0.06602411699999997
88,-1.9822987976666666,-0.06570413766666659
89,-1.982098797666667,-0.0659174693333333
90,-1.9818987976666684,-0.06773073233333332
91,-1.9816987976666662,-0.0681573723333333
92,-1.9814987976666671,-0.06645078733333333
93,-1.9812987976666656,-0.06506417266666663
94,-1.981098797666666,-0.06410419366666664
95,-1.9808987976666659,-0.06517083833333333
96,-1.9806987976666652,-0.06506417733333333
97,-1.9804987976666661,-0.06399752966666664
98,-1.9802987976666664,-0.0650641716666666
99,-1.9800987976666684,-0.06655743866666664
100,-1.9798987976666664,-0.06698408533333328
101,-1.979698797666668,-0.06495749533333331
102,-1.9794987976666656,-0.06474416666666662
103,-1.9792987976666663,-0.062290928333333315
104,-1.9790987976666656,-0.06463752066666668
105,-1.9788987976666654,-0.06570415133333327
106,-1.9786987976666675,-0.06538415366666664
107,-1.978498797666667,-0.06442419666666666
108,-1.9782987976666686,-0.06517082766666667
109,-1.9780987976666653,-0.06239759666666668
110,-1.977898797666667,-0.06431752966666666
111,-1.9776987976666658,-0.06378421766666664
112,-1.9774987976666667,-0.06389086666666666
113,-1.977298797666666,-0.06549080766666666
114,-1.977098797666667,-0.0648508353333333
115,-1.9768987976666677,-0.06378421866666663
116,-1.976698797666667,-0.06378421799999998
117,-1.9764987976666684,-0.0639975303333333
118,-1.976298797666666,-0.063144231
