,0
0,-0.14783432533333296
1,-0.14751433733333302
2,-0.1490076006666664
3,-0.14964757199999978
4,-0.14452777999999974
5,-0.15348743899999973
6,-0.14868761166666636
7,-0.15263413366666642
8,-0.1515675129999997
9,-0.15402075599999976
10,-0.15007422633333298
11,-0.1541273816666665
12,-0.15626064633333306
13,-0.15402075466666634
14,-0.15402075199999965
15,-0.15423407466666625
16,-0.15370076933333307
17,-0.1555140149999997
18,-0.15882056999999955
19,-0.15583401566666635
20,-0.15466070566666645
21,-0.15562070233333303
22,-0.15626065899999966
23,-0.15668731066666627
24,-0.15860724533333306
25,-0.1542340876666663
26,-0.15892720866666635
27,-0.15935387133333306
28,-0.15786059499999977
29,-0.16191378866666634
30,-0.16308704999999976
31,-0.15946051733333294
32,-0.16052715933333309
33,-0.15924720099999976
34,-0.15860724233333312
35,-0.16106045866666616
36,-0.16031385633333298
37,-0.15828724766666638
38,-0.16340702266666626
39,-0.16287373333333308
40,-0.160527172333333
41,-0.162233762333333
42,-0.16287373033333294
43,-0.1581805756666663
44,-0.1615937899999996
45,-0.16159377799999958
46,-0.16244708566666632
47,-0.1633003873333329
48,-0.1637270406666663
49,-0.1589272353333329
50,-0.16234044599999967
51,-0.16255375199999958
52,-0.16148711199999957
53,-0.1640470156666663
54,-0.16372702133333297
55,-0.16095379899999968
56,-0.16244706599999967
57,-0.16276709866666625
58,-0.15935385799999977
59,-0.16362036266666644
60,-0.16223374199999976
61,-0.16180711499999972
62,-0.16468698999999962
63,-0.16202042799999972
64,-0.16180711233333298
65,-0.16063381466666626
66,-0.16479367833333317
67,-0.15892722866666634
68,-0.16116712933333294
69,-0.16319372099999982
70,-0.16042049633333288
71,-0.1635137076666664
72,-0.15882055999999975
73,-0.16074045833333306
74,-0.1617004433333329
75,-0.16127379733333305
76,-0.16127377966666637
77,-0.16180710099999965
78,-0.16234042699999976
79,-0.16106046233333302
80,-0.16287375333333304
81,-0.1613804559999997
82,-0.15935387199999967
83,-0.16042050666666616
84,-0.16031383866666643
85,-0.16063383366666634
86,-0.1598871726666663
87,-0.1585005709999997
88,-0.16063383033333295
89,-0.16031384333333298
90,-0.15903389899999976
91,-0.15786060233333293
92,-0.15903388499999957
93,-0.15978052566666648
94,-0.1582872379999995
95,-0.15882055199999978
96,-0.1592472136666664
97,-0.1561539846666664
98,-0.15828722933333295
99,-0.15892722633333298
100,-0.1571139613333331
101,-0.1588205619999995
102,-0.15700729699999968
103,-0.15647398433333298
104,-0.15871388699999975
105,-0.15455407366666638
106,-0.158607230333333
107,-0.15572732266666633
108,-0.15562068199999965
109,-0.15476740999999977
110,-0.15658065399999962
111,-0.15796726733333302
112,-0.15306078133333295
113,-0.15636733333333294
114,-0.15594067233333303
115,-0.15498069833333303
116,-0.15412739133333306
117,-0.1534874309999998
118,-0.15444739399999965
119,-0.15583402633333285
120,-0.15540735366666641
121,-0.14954091133333308
122,-0.1505008759999996
123,-0.1541274153333329
124,-0.15338077433333303
125,-0.15252746933333294
126,-0.15146084099999968
127,-0.15007425566666635
128,-0.15210081133333297
129,-0.15402076866666634
130,-0.1498609186666663
131,-0.150820875333333
132,-0.15060755766666634
133,-0.15039422999999974
134,-0.15092754599999972
135,-0.15092753433333306
136,-0.150820858333333
137,-0.14943424433333302
138,-0.1458077336666663
139,-0.14730099666666638
140,-0.14836762733333303
141,-0.14591439299999961
142,-0.14623439533333318
143,-0.14858096033333304
144,-0.1453810846666664
145,-0.1444211386666665
146,-0.14804764166666645
147,-0.14772766666666637
148,-0.14420781533333313
149,-0.1455944006666665
150,-0.14516773933333313
151,-0.14292782533333317
152,-0.14378112099999987
153,-0.14431445599999973
154,-0.14442111766666654
155,-0.14484775933333313
156,-0.14292783899999983
157,-0.1435678043333332
158,-0.14676770033333306
159,-0.14260785466666648
160,-0.14026127099999977
161,-0.14292783733333322
162,-0.14324782999999972
163,-0.1406879349999999
164,-0.1429278529999998
165,-0.1397279739999998
166,-0.13791470666666647
167,-0.1411145686666666
168,-0.1385546749999998
169,-0.13844801266666645
170,-0.14068793199999965
171,-0.13898132499999988
172,-0.13492813499999984
173,-0.1373813906666666
174,-0.1365280656666666
175,-0.13620810566666655
176,-0.13695473266666655
177,-0.1347148343333332
178,-0.13450148433333317
179,-0.13514145566666663
180,-0.13567478299999985
181,-0.13247490733333314
182,-0.13610142366666658
183,-0.13396819633333326
184,-0.1329015609999999
185,-0.13098163233333315
186,-0.13439482966666658
