,0
0,0.0009131185567142855
1,0.0029131185571428567
2,0.004913118557142856
3,0.006913118557142856
4,0.008913118557142856
5,0.0109131185
6,0.0129131185
7,0.014913118500000001
8,0.016913118499999998
9,0.0189131185
10,0.020913118499999998
11,0.0229131185
12,0.0249131185
13,0.026913118500000003
14,0.028913118500000005
15,0.030913118500000007
16,0.0329131185
17,0.0349131185
18,0.0369131185
19,0.038913118499999996
20,0.0409131185
21,0.04291311849999999
22,0.044913118499999995
23,0.046913118499999996
24,0.0489131185
25,0.0509131185
26,0.0529131185
27,0.054913118500000004
28,0.05691311849999999
29,0.05891311849999999
30,0.060913118499999995
31,0.06291311849999999
32,0.06491311849999999
33,0.0669131185
34,0.0689131185
35,0.0709131185
36,0.0729131185
37,0.07491311849999997
38,0.07691311849999997
39,0.0789131185
40,0.0809131185
41,0.08291311850000001
42,0.08491311850000002
43,0.08691311850000003
44,0.08891311850000003
45,0.09091311850000001
46,0.09291311849999999
47,0.09491311850000002
48,0.09691311849999999
49,0.09891311850000002
50,0.10091311857142858
51,0.10291311857142858
52,0.10491311857142858
53,0.10691311857142859
54,0.10891311857142857
55,0.11091311857142858
56,0.11291311857142856
57,0.11491311857142857
58,0.11691311857142857
59,0.11891311857142857
60,0.12091311857142857
61,0.12291311857142857
62,0.12491311857142857
63,0.12691311857142856
64,0.12891311857142856
65,0.13091311857142857
66,0.13291311857142857
67,0.13491311857142854
68,0.13691311857142854
69,0.13891311857142855
70,0.14091311857142855
71,0.14291311857142855
72,0.14491311857142855
73,0.14691311857142855
74,0.14891311857142855
75,0.15091311857142856
76,0.15291311857142856
77,0.15491311857142856
78,0.15691311857142853
79,0.15891311857142854
80,0.16091311857142854
81,0.16291311857142854
82,0.16491311857142854
83,0.16691311857142854
84,0.16891311857142854
85,0.17091311857142855
86,0.17291311857142855
87,0.17491311857142855
88,0.17691311857142855
89,0.17891311857142855
90,0.18091311857142856
91,0.18291311857142853
92,0.18491311857142856
93,0.18691311857142853
94,0.18891311857142856
95,0.19091311857142854
96,0.19291311857142857
97,0.19491311857142854
98,0.19691311857142857
99,0.19891311857142854
100,0.20091311857142855
101,0.20291311857142855
102,0.20491311857142855
103,0.20691311857142855
104,0.20891311857142855
105,0.21091311857142855
106,0.21291311857142856
107,0.21491311857142856
108,0.21691311857142856
109,0.21891311857142856
110,0.22091311857142856
111,0.22291311857142854
112,0.22491311857142857
113,0.22691311857142854
114,0.22891311857142857
115,0.23091311857142854
116,0.23291311857142857
117,0.23491311857142855
118,0.23691311857142858
119,0.23891311857142855
120,0.24091311857142858
121,0.24291311857142855
122,0.24491311857142858
123,0.24691311857142856
124,0.2489131185714286
125,0.25091311857142856
126,0.25291311857142856
127,0.25491311857142857
128,0.25691311857142857
129,0.25891311857142857
130,0.26091311857142857
131,0.2629131185714286
132,0.2649131185714286
133,0.2669131185714286
134,0.2689131185714285
135,0.2709131185714285
136,0.2729131185714285
137,0.2749131185714285
138,0.27691311857142853
139,0.27891311857142853
140,0.28091311857142853
141,0.28291311857142853
142,0.28491311857142854
143,0.2869131185714285
144,0.2889131185714286
145,0.2909131185714285
146,0.2929131185714286
147,0.2949131185714285
148,0.2969131185714286
149,0.2989131185714285
150,0.3009131185714286
151,0.3029131185714285
152,0.3049131185714286
153,0.3069131185714285
154,0.30891311857142856
