,0
0,-0.2806291926666658
1,-0.28212249733333244
2,-0.28468236999999913
3,-0.28265577766666583
4,-0.28372240999999915
5,-0.2843623753333326
6,-0.28884220833333246
7,-0.2882022193333324
8,-0.2874556133333324
9,-0.29129547666666594
10,-0.29150878866666585
11,-0.28990885233333247
12,-0.2914021099999991
13,-0.2949219806666658
14,-0.29470865466666574
15,-0.29428199799999905
16,-0.29513530833333224
17,-0.2964152553333324
18,-0.2956686139999992
19,-0.298761859999999
20,-0.2976951959999991
21,-0.3023883649999991
22,-0.3028150043333322
23,-0.30185503733333224
24,-0.3030283506666657
25,-0.3047349056666657
26,-0.30356162166666567
27,-0.30516159233333234
28,-0.30633487666666553
29,-0.30302833299999893
30,-0.3074015019999989
31,-0.3077214776666656
32,-0.3070814989999991
33,-0.310708051999999
34,-0.3099613866666655
35,-0.30793481999999883
36,-0.30910811733333227
37,-0.31369459599999866
38,-0.3110280229999989
39,-0.31177467666666564
40,-0.31230796799999894
41,-0.3122013156666655
42,-0.31188130533333247
43,-0.31710779133333233
44,-0.3127346066666656
45,-0.3160411603333324
46,-0.3164678143333321
47,-0.31593449533333234
48,-0.31977434499999896
49,-0.3149745329999989
50,-0.31828107299999886
51,-0.3183877659999989
52,-0.3166811623333323
53,-0.31785441266666564
54,-0.31657450633333245
55,-0.31678781566666553
56,-0.31614781466666575
57,-0.31764112199999917
58,-0.317534448999999
59,-0.318921023999999
60,-0.3213743189999992
61,-0.32009434033333223
62,-0.31732112866666556
63,-0.3208410219999992
64,-0.3205209743333322
65,-0.3162545086666657
66,-0.31892105466666576
67,-0.32041434399999913
68,-0.31838774033333245
69,-0.3219076163333324
70,-0.31956105533333234
71,-0.3173211266666654
72,-0.31902770533333213
73,-0.3225475876666657
74,-0.3193477246666654
75,-0.3205209829999989
76,-0.31998768566666574
77,-0.3196677199999987
78,-0.3206276726666656
79,-0.32169426333333223
80,-0.31966769699999875
81,-0.3183877383333324
82,-0.3199876863333322
83,-0.31561452999999884
84,-0.31721445566666545
85,-0.3183877606666655
86,-0.3166811569999987
87,-0.3186010733333323
88,-0.31902773233333237
89,-0.3160411733333321
90,-0.31881439766666547
91,-0.3179611293333323
92,-0.31476122666666556
93,-0.3189210539999988
94,-0.31881440299999875
95,-0.3135879343333322
96,-0.31572118499999885
97,-0.31806775599999904
98,-0.31262798366666555
99,-0.31593453466666566
100,-0.3172144639999991
101,-0.31518788599999875
102,-0.3138012729999989
103,-0.31860107733333237
104,-0.3136946143333322
105,-0.3151879066666655
106,-0.31316127166666546
107,-0.3138012683333321
108,-0.31369458533333233
109,-0.31273464233333226
110,-0.3110280453333324
111,-0.3149745566666654
112,-0.31252130566666564
113,-0.3076148566666657
114,-0.31145467766666546
115,-0.3132679486666654
116,-0.31038808233333226
117,-0.3094281136666657
118,-0.3092147866666655
119,-0.3055882469999988
120,-0.3088947866666656
121,-0.30708152633333213
122,-0.30761483766666553
123,-0.30900144433333226
124,-0.3070815196666653
125,-0.30793485366666556
126,-0.30868147366666565
127,-0.3065481939999988
128,-0.3026016906666655
129,-0.30580152466666555
130,-0.30505494233333197
131,-0.3016417319999989
132,-0.3059082316666654
133,-0.3027083553333323
134,-0.3027083373333321
135,-0.3013217356666656
136,-0.30366831899999897
137,-0.298975165999999
138,-0.30302832566666554
139,-0.3022816863333322
140,-0.2965219073333321
141,-0.29758854566666565
142,-0.3005751043333321
143,-0.29460197399999904
144,-0.2962019139999989
145,-0.2999350943333322
146,-0.29513528833333214
147,-0.29524200166666587
148,-0.29524195866666564
149,-0.2928953776666657
150,-0.29385534433333227
151,-0.2943886706666655
152,-0.2912954496666656
153,-0.2924687346666657
154,-0.29204206266666577
155,-0.28734894299999914
156,-0.29118878199999915
157,-0.2894821623333324
158,-0.2883088973333322
159,-0.28692227666666564
160,-0.28734891699999904
161,-0.28596232699999913
162,-0.28628230399999904
163,-0.28681562366666574
164,-0.28276242766666576
165,-0.2832957646666657
166,-0.28436237966666567
167,-0.2830824159999992
168,-0.28350906333333226
169,-0.2807358289999991
170,-0.2787092603333324
171,-0.28105583966666575
172,-0.2797758866666656
173,-0.27806929633333244
174,-0.28020256199999904
175,-0.2794559043333324
176,-0.2768960033333324
177,-0.2751893906666659
178,-0.27582935066666586
179,-0.27156286733333257
180,-0.2748694163333326
181,-0.2742294353333325
182,-0.2703895896666658
183,-0.27028293266666575
184,-0.26857633599999914
185,-0.2685763339999992
186,-0.2698562799999991
187,-0.2699629209999992
188,-0.2665497523333325
189,-0.2674030629999992
190,-0.2646298153333324
191,-0.26398982666666587
192,-0.26452317199999914
193,-0.265483097666666
194,-0.2623899086666659
195,-0.2631365393333325
196,-0.26228323699999934
197,-0.2620698959999992
198,-0.2615366093333326
199,-0.2586567169999993
200,-0.2582300696666658
201,-0.25876337499999924
202,-0.25876336933333266
203,-0.25535017266666604
204,-0.2566301299999993
205,-0.2536435723333327
206,-0.2525769376666659
207,-0.25385687433333254
208,-0.25279027899999923
209,-0.2516169886666661
210,-0.25279027299999923
211,-0.24703048433333266
212,-0.24905710066666606
213,-0.252576948666666
214,-0.24969706799999927
215,-0.2466038449999993
216,-0.2490570939999994
217,-0.2476704619999994
218,-0.2446839263333328
219,-0.24575055366666618
220,-0.24223068433333272
221,-0.2419106899999993
222,-0.24329732366666618
223,-0.24329730733333274
224,-0.2419106989999994
225,-0.2435106219999994
226,-0.2432973049999994
227,-0.23945747499999945
228,-0.24095076099999949
229,-0.23849749533333287
230,-0.23647087899999947
231,-0.23796418566666616
232,-0.23807083733333276
233,-0.23540428899999952
234,-0.23551094966666616
235,-0.23359101366666607
236,-0.23273772599999953
237,-0.23444433333333278
238,-0.2341243316666662
239,-0.23007114266666615
240,-0.23113776066666622
241,-0.23113777199999974
242,-0.22975116766666617
243,-0.2287911899999996
244,-0.22793790666666613
245,-0.2285778649999994
246,-0.22687128133333284
247,-0.2255913159999997
248,-0.22527134299999968
249,-0.22644462833333273
250,-0.2256979706666662
251,-0.22388471099999957
252,-0.22537800499999955
253,-0.2218581186666663
254,-0.2197248846666663
255,-0.22057815666666636
256,-0.22036483299999962
257,-0.21983154766666635
258,-0.21737831766666646
259,-0.21684498633333305
260,-0.21631166166666632
261,-0.2183382803333331
262,-0.21631165933333296
263,-0.21332513433333303
264,-0.2157783806666663
265,-0.215778341333333
266,-0.21332514199999972
267,-0.21471174133333312
268,-0.21321846766666647
269,-0.20980527266666651
270,-0.21289850599999968
271,-0.2104452219999997
272,-0.20799199266666618
273,-0.21076522133333297
274,-0.2084186586666664
275,-0.2076719966666665
276,-0.20660536466666626
277,-0.20703201833333293
278,-0.20383213966666633
279,-0.20500544199999965
280,-0.20148558633333305
281,-0.20479213299999968
282,-0.20169890733333307
283,-0.20159223233333315
284,-0.20084560133333312
285,-0.203085514333333
286,-0.20084558133333308
287,-0.20073892133333282
288,-0.19967230899999952
289,-0.1978590429999998
290,-0.19647245399999969
291,-0.19839236799999957
292,-0.19668576599999965
293,-0.192525944333333
294,-0.1927392456666663
295,-0.19487246866666616
296,-0.1919926113333329
297,-0.1934859019999998
298,-0.19231261033333302
299,-0.1895393743333331
300,-0.19209928933333298
301,-0.18751277666666621
302,-0.18612617199999948
303,-0.18996602366666626
304,-0.18900604533333304
305,-0.18505955099999974
306,-0.1853795356666665
307,-0.18516618999999962
308,-0.18281964833333308
309,-0.18537953766666634
310,-0.1842062506666663
311,-0.18196633099999962
312,-0.1812196996666663
313,-0.18143301199999975
314,-0.18185966933333303
315,-0.18260629733333314
316,-0.18196633799999978
317,-0.17833982666666628
318,-0.18164635033333307
319,-0.17919311199999977
320,-0.17716651766666633
321,-0.17833980233333305
322,-0.17716651866666647
323,-0.17567322866666643
324,-0.17588656466666636
325,-0.17513992666666636
326,-0.1736466706666664
327,-0.17194006699999967
328,-0.17162005466666636
329,-0.1711934109999998
330,-0.17460662533333304
331,-0.1706601069999997
332,-0.17087344266666635
333,-0.17066009499999976
334,-0.16842017433333292
335,-0.16820686633333312
336,-0.16746020399999975
337,-0.16863353766666642
338,-0.1653269896666665
339,-0.16650025466666651
340,-0.16778021266666648
341,-0.16703358599999982
342,-0.16692690466666638
343,-0.16394036866666648
344,-0.1649003303333332
345,-0.16564695066666646
346,-0.16564697866666633
347,-0.1596738686666664
348,-0.16500698299999983
349,-0.16180711433333306
350,-0.15935387933333317
351,-0.16159380499999978
352,-0.16042047933333292
353,-0.15999384766666652
354,-0.1592472009999997
355,-0.1581805853333331
356,-0.15882055966666653
357,-0.16138046299999956
358,-0.15583402033333307
359,-0.15572733799999974
360,-0.1570072949999998
361,-0.15487403933333305
362,-0.15626064733333309
363,-0.15498071399999977
364,-0.15327412766666632
365,-0.15423405066666648
366,-0.1534874289999997
367,-0.15359409733333307
368,-0.15199416433333315
369,-0.15274078066666627
370,-0.1513541909999997
371,-0.15071420399999969
372,-0.15188750033333304
373,-0.150394244333333
374,-0.14719434133333306
375,-0.14932758099999976
376,-0.15060754799999973
377,-0.14762100699999972
378,-0.15018090899999972
379,-0.14442110133333302
380,-0.14570105066666636
381,-0.14623438266666627
382,-0.1459143976666663
383,-0.14687434866666643
384,-0.14420777599999973
385,-0.1448477703333331
386,-0.14410113899999974
387,-0.14399447099999974
388,-0.1433545003333331
389,-0.14175456066666647
390,-0.1432478239999998
391,-0.14250116699999982
392,-0.14463442733333304
393,-0.14079459399999966
394,-0.13780803299999977
395,-0.14047460099999973
396,-0.13994128966666639
397,-0.14100789599999972
398,-0.13738140133333313
399,-0.13908799833333302
400,-0.14111457466666627
401,-0.13812802366666657
402,-0.1386613603333331
403,-0.1354614603333332
404,-0.13962129033333306
405,-0.13748804366666648
406,-0.13866134399999983
407,-0.1333282029999997
408,-0.13535478966666634
409,-0.13119495766666642
410,-0.13343487766666656
411,-0.13364820233333308
412,-0.13140829099999984
413,-0.13066165366666646
414,-0.1318349376666664
415,-0.13354153166666638
416,-0.1311949799999998
417,-0.13258156799999965
418,-0.12959501899999984
419,-0.12788842866666647
420,-0.12735510933333316
421,-0.12671511699999982
422,-0.12746178599999983
423,-0.12788842933333314
424,-0.12895504699999985
425,-0.12842173399999976
426,-0.12660847133333308
427,-0.12810175599999984
428,-0.12842174733333298
429,-0.12756845366666647
430,-0.12436854433333326
431,-0.12490186566666645
432,-0.1262884986666664
433,-0.12383524766666655
434,-0.1254351903333332
435,-0.12351524966666648
436,-0.12180864766666653
437,-0.12084867299999988
438,-0.12447522866666641
439,-0.11882211633333324
440,-0.11999540199999985
441,-0.12042204566666652
442,-0.12127535766666651
443,-0.11871542466666654
444,-0.11935541566666652
445,-0.11967540799999994
446,-0.11754214066666667
447,-0.12074201533333317
448,-0.11903542399999995
449,-0.11764881966666654
450,-0.11871545633333316
451,-0.11658219333333324
452,-0.11636885299999991
453,-0.11668886133333324
454,-0.11551556133333321
455,-0.11700885699999998
456,-0.11466225166666656
457,-0.11562220933333328
458,-0.11626220099999995
459,-0.11135571299999995
460,-0.11380896299999987
461,-0.11402230233333327
462,-0.11530223966666663
463,-0.11231569333333336
464,-0.11167570733333318
465,-0.11284899500000002
466,-0.11156905266666656
467,-0.11007577066666659
468,-0.11220900933333328
469,-0.11167572499999986
470,-0.10922246866666659
471,-0.1094357793333333
472,-0.11050242966666657
473,-0.10847582233333329
474,-0.1097557843333333
475,-0.1089024893333333
476,-0.10804918533333328
477,-0.10868914733333325
478,-0.10783584900000001
479,-0.10644924866666666
480,-0.10591593099999998
481,-0.10676924633333329
482,-0.1086891529999999
483,-0.10676923366666659
484,-0.10591594166666664
485,-0.10580925199999996
486,-0.10463596033333333
487,-0.10570260133333327
488,-0.10548927599999994
489,-0.10559594366666665
490,-0.10420932566666662
491,-0.10356934999999994
492,-0.10623591666666657
493,-0.09962282466666667
494,-0.10548926733333326
495,-0.10367601199999997
496,-0.10324935133333328
497,-0.10474262999999995
498,-0.10164942833333332
499,-0.10335603466666661
500,-0.10314269299999995
501,-0.10346267266666657
502,-0.10111610999999997
503,-0.1025027069999999
504,-0.10292936400000005
505,-0.09876953566666655
506,-0.10111609633333331
507,-0.09919618133333327
508,-0.10132944399999994
509,-0.09844955833333327
510,-0.10015614999999992
511,-0.09791622133333329
512,-0.09855621433333331
513,-0.09631629333333329
514,-0.09556965633333331
515,-0.09610296466666662
516,-0.09738291633333328
517,-0.097062953
518,-0.09652961266666658
519,-0.09759624899999995
520,-0.09524967333333328
521,-0.0954630059999999
522,-0.09482302499999999
523,-0.09482303199999992
524,-0.09439636066666655
525,-0.09460968666666655
526,-0.09204981133333327
527,-0.09695628499999993
528,-0.09364972866666653
529,-0.09460969233333325
530,-0.09418304533333323
531,-0.09204980133333325
532,-0.0908764876666666
533,-0.09535633366666657
534,-0.09364974433333328
535,-0.09044984866666661
536,-0.09322307733333328
537,-0.0916231656666666
538,-0.08884992833333331
539,-0.09130315299999991
540,-0.08970321733333322
541,-0.09087650166666658
542,-0.09162314399999992
543,-0.09012988266666662
544,-0.09044985866666662
545,-0.09119648766666663
546,-0.0873566416666666
547,-0.08756997199999995
548,-0.08980988099999995
549,-0.08799662066666655
550,-0.09066317799999997
551,-0.0863966596666666
552,-0.08490339633333324
553,-0.0860766996666666
554,-0.08511672266666657
555,-0.08533006399999993
556,-0.08245015399999991
557,-0.0861833566666666
558,-0.08863659599999994
559,-0.08117021433333327
560,-0.08607668433333328
561,-0.08756995633333332
562,-0.0837301296666666
563,-0.0828768116666666
564,-0.08490340299999993
565,-0.08351677999999994
566,-0.08607668733333335
567,-0.08586336066666662
568,-0.08458343266666662
569,-0.08458341633333327
570,-0.08607669699999998
571,-0.08127687633333332
572,-0.08756996666666658
573,-0.08607667766666662
574,-0.08351680366666661
575,-0.08170352999999991
576,-0.08298347466666657
577,-0.08394344733333323
578,-0.08149020366666662
579,-0.08437011266666661
580,-0.08031691399999995
581,-0.08223683266666662
582,-0.08447675099999992
583,-0.08117022099999997
584,-0.08127687766666665
585,-0.08234350066666665
586,-0.08138353466666663
587,-0.08106355766666663
588,-0.08287680399999998
589,-0.08181017733333329
590,-0.08213016166666665
591,-0.08319681266666663
592,-0.08223683966666664
593,-0.07903694966666663
594,-0.08223684066666662
595,-0.08234349966666665
596,-0.08159686033333331
597,-0.08202350966666663
598,-0.08031691599999996
599,-0.08149019899999996
600,-0.081063572
601,-0.07978360833333328
602,-0.0796769293333334
603,-0.08085023699999996
604,-0.08213017133333331
605,-0.08085022433333335
606,-0.07882364399999998
607,-0.07743701866666665
608,-0.0826634793333333
609,-0.08042358366666662
610,-0.07850364866666662
611,-0.08127687633333333
612,-0.0806368843333333
613,-0.07701037899999998
614,-0.08106354733333333
615,-0.07818366600000001
616,-0.07946362299999996
617,-0.08021024499999999
618,-0.0794636306666666
619,-0.07434382633333325
620,-0.08031692899999995
621,-0.07978360633333334
622,-0.07807701633333325
623,-0.07637040100000002
624,-0.07925028033333335
625,-0.07999691966666661
626,-0.07797033999999999
627,-0.07669038799999998
628,-0.07818366266666667
629,-0.07935695466666665
630,-0.07722368666666658
631,-0.07829032166666663
632,-0.07679705699999996
633,-0.07818365299999998
634,-0.07541041366666665
635,-0.077543673
636,-0.07722370466666661
637,-0.07637038633333329
638,-0.07786366499999997
639,-0.07562376533333333
640,-0.07733036166666665
641,-0.07541042733333332
642,-0.07690371933333329
643,-0.07690371033333333
644,-0.07647706133333332
645,-0.07733035566666666
646,-0.07605040866666661
647,-0.07551709699999999
648,-0.07711703633333332
649,-0.07797033666666663
650,-0.07413047733333328
651,-0.07743701833333329
652,-0.07594374533333334
653,-0.07541042766666664
654,-0.07807699799999998
655,-0.074877116
656,-0.07381048466666668
657,-0.07253054333333334
658,-0.07455713500000001
659,-0.07231721533333337
660,-0.0739171693333333
661,-0.07317052399999996
662,-0.07317050999999998
663,-0.07423714300000002
664,-0.07327718766666667
665,-0.07381049133333334
666,-0.07242387266666668
667,-0.07317051533333338
668,-0.07221055433333334
669,-0.07327718333333332
670,-0.0746637896666667
671,-0.0747704496666667
672,-0.07402382333333336
673,-0.07391715500000003
674,-0.073810483
675,-0.07338385533333329
676,-0.07242386933333336
677,-0.071890571
678,-0.06943732500000004
679,-0.07071727833333336
680,-0.07338384700000004
681,-0.07253056199999998
682,-0.0695439923333334
683,-0.07221054900000007
684,-0.07199722133333333
685,-0.07135725500000002
686,-0.07295719033333341
687,-0.07189057900000001
688,-0.07029063966666664
689,-0.07039729100000004
690,-0.07242388333333337
691,-0.06997063400000005
692,-0.072530529
693,-0.06965064900000001
694,-0.06922399633333337
695,-0.06922400733333342
696,-0.07221055800000001
697,-0.07007731333333336
698,-0.06794404799999999
699,-0.0699706573333334
700,-0.07039728433333331
701,-0.06858402666666667
702,-0.07157058266666667
703,-0.07210388800000002
704,-0.0675174016666667
705,-0.06954398366666666
706,-0.06634410499999999
707,-0.06933065733333338
708,-0.06815737566666674
709,-0.06591746166666665
710,-0.06879734600000001
711,-0.06730408633333339
712,-0.06666410633333335
713,-0.06538414033333341
714,-0.0695439856666667
715,-0.0657041336666667
716,-0.06613078066666674
717,-0.06730406900000002
718,-0.06869068
719,-0.06410420699999998
720,-0.07018395700000003
721,-0.06773071066666664
722,-0.06869067866666671
723,-0.06602413700000004
724,-0.06634410733333333
725,-0.0687973396666667
726,-0.06602413133333335
727,-0.06485083433333337
728,-0.06527749233333331
729,-0.06538414100000002
730,-0.06538414700000002
731,-0.063464211
732,-0.06847734433333341
733,-0.06570413666666673
734,-0.061757603999999994
735,-0.06581079533333334
736,-0.06549081033333334
737,-0.06709073733333337
738,-0.06570412933333333
739,-0.06378421133333333
740,-0.06559747399999996
741,-0.06559747133333335
742,-0.06399753466666666
743,-0.0657041286666667
744,-0.06613077466666667
745,-0.064104192
746,-0.06762405833333336
747,-0.0666641
748,-0.06165095599999999
749,-0.06645076333333337
750,-0.0644242006666667
751,-0.06389087766666668
752,-0.06559746699999999
753,-0.06709075666666668
754,-0.06495751533333337
755,-0.06506416066666668
756,-0.06527748433333333
757,-0.06367755466666668
758,-0.06314422533333336
759,-0.06431752133333335
760,-0.06335757400000003
761,-0.0676240696666667
762,-0.06399753333333334
763,-0.06655742566666671
764,-0.06581081600000002
765,-0.06538414333333335
766,-0.06495750866666666
767,-0.06261093766666666
768,-0.06538415000000007
769,-0.0617576356666667
770,-0.06282425466666669
771,-0.06421088066666668
772,-0.06431753033333336
773,-0.06293091466666668
774,-0.06389087466666667
775,-0.06303758233333336
776,-0.0641042033333333
777,-0.06389089000000002
