x,y
1.037383333335473168e-04,0.000000000000000000e+00
3.037383333333032454e-04,0.000000000000000000e+00
5.037383333319489509e-04,0.000000000000000000e+00
7.037383333337032809e-04,0.000000000000000000e+00
9.037383333327930757e-04,0.000000000000000000e+00
1.103738333334769450e-03,0.000000000000000000e+00
1.303738333332082888e-03,0.000000000000000000e+00
1.503738333333615174e-03,0.000000000000000000e+00
1.703738333333593147e-03,0.000000000000000000e+00
1.903738333332904986e-03,0.000000000000000000e+00
2.103738333334437272e-03,0.000000000000000000e+00
2.303738333331972754e-03,0.000000000000000000e+00
2.503738333333505039e-03,0.000000000000000000e+00
2.703738333333705057e-03,0.000000000000000000e+00
2.903738333333683030e-03,0.000000000000000000e+00
3.103738333332328736e-03,0.000000000000000000e+00
3.303738333333194888e-03,0.000000000000000000e+00
3.503738333333616950e-03,0.000000000000000000e+00
3.703738333333594923e-03,0.000000000000000000e+00
3.903738333333572896e-03,0.000000000000000000e+00
4.103738333331996557e-03,0.000000000000000000e+00
4.303738333335305200e-03,0.000000000000000000e+00
4.503738333332840682e-03,0.000000000000000000e+00
4.703738333333040700e-03,0.000000000000000000e+00
4.903738333332796628e-03,0.000000000000000000e+00
5.103738333332774602e-03,0.000000000000000000e+00
5.303738333333196664e-03,0.000000000000000000e+00
5.503738333333618726e-03,0.000000000000000000e+00
5.703738333334040789e-03,0.000000000000000000e+00
5.903738333332020360e-03,0.000000000000000000e+00
6.103738333335106958e-03,0.000000000000000000e+00
6.303738333333086530e-03,0.000000000000000000e+00
6.503738333332842458e-03,0.000000000000000000e+00
6.703738333333042476e-03,0.000000000000000000e+00
6.903738333333242494e-03,0.000000000000000000e+00
7.103738333334108646e-03,0.000000000000000000e+00
7.303738333332310262e-03,0.000000000000000000e+00
7.503738333333176413e-03,0.000000000000000000e+00
7.703738333332488253e-03,0.000000000000000000e+00
7.903738333334464627e-03,0.000000000000000000e+00
8.103738333332444199e-03,0.000000000000000000e+00
8.303738333333310351e-03,0.000000000000000000e+00
8.503738333333510369e-03,0.000000000000000000e+00
8.703738333333266297e-03,0.000000000000000000e+00
8.903738333333910404e-03,0.000000000000000000e+00
9.103738333332334065e-03,0.000000000000000000e+00
9.303738333334088395e-03,0.000000000000000000e+00
9.503738333333178190e-03,0.000000000000000000e+00
9.703738333334488431e-03,0.000000000000000000e+00
9.903738333332468002e-03,0.000000000000000000e+00
1.010373833333355620e-02,0.000000000000000000e+00
1.030373833333309008e-02,0.000000000000000000e+00
1.050373833333306806e-02,0.000000000000000000e+00
1.070373833333437830e-02,0.000000000000000000e+00
1.090373833333191378e-02,0.000000000000000000e+00
1.110373833333433424e-02,0.000000000000000000e+00
1.130373833333320199e-02,0.000000000000000000e+00
1.150373833333362406e-02,0.000000000000000000e+00
1.170373833333249181e-02,0.000000000000000000e+00
1.190373833333291387e-02,0.000000000000000000e+00
1.210373833333355797e-02,0.000000000000000000e+00
1.230373833333353595e-02,0.000000000000000000e+00
1.250373833333395801e-02,0.000000000000000000e+00
1.270373833333193758e-02,0.000000000000000000e+00
1.290373833333502418e-02,0.000000000000000000e+00
1.310373833333366989e-02,0.000000000000000000e+00
1.330373833333275968e-02,0.000000000000000000e+00
1.350373833333229356e-02,0.000000000000000000e+00
1.370373833333315972e-02,0.000000000000000000e+00
1.390373833333247156e-02,0.000000000000000000e+00
1.410373833333355975e-02,0.000000000000000000e+00
1.430373833333353772e-02,0.000000000000000000e+00
1.450373833333196139e-02,0.000000000000000000e+00
1.470373833333504798e-02,0.000000000000000000e+00
1.490373833333280551e-02,0.000000000000000000e+00
1.510373833333300553e-02,0.000000000000000000e+00
1.530373833333298350e-02,0.000000000000000000e+00
1.550373833333362761e-02,0.000000000000000000e+00
1.570373833333360558e-02,0.000000000000000000e+00
1.590373833333313947e-02,0.000000000000000000e+00
1.610373833333311744e-02,0.000000000000000000e+00
1.630373833333242928e-02,0.000000000000000000e+00
1.650373833333440565e-02,0.000000000000000000e+00
