PeakID,x_min_left,x_min_right,x_max,x_inf_left,x_inf_right,A2f_corr,H2f_corr,x_zc_left,x_zc_right,FWZC
1,0.48689818768768767,0.7648981876876885,0.6284981876876857,0.3056981876876881,0.9512981876876867,0.3892964886471301,0.25681951229433386,0.5395522227924394,0.7144974698591728,0.17494524706673342
2,1.347298187327327,1.6256981873273268,1.490898187327327,1.155898187327327,1.8258981873273277,0.4859699161494366,0.33443167465040347,1.3974420661404572,1.5759184714976964,0.1784764053572392
