x,result_minus_fin2ual_plus_offset
1.053307204666667,-0.02253368505071001
1.053507204666667,-0.022528604078235898
1.0537072046666665,-0.022523326331271326
1.0539072046666669,-0.022517853480624662
1.0541072046666666,-0.02251218720327519
1.0543072046666664,-0.02250632918216262
1.0545072046666666,-0.022500281105976946
1.0547072046666668,-0.022494044668947874
1.0549072046666668,-0.022487621570633946
1.0551072046666663,-0.022481013515711624
1.0553072046666667,-0.022474222213764026
1.0555072046666667,-0.022467249379069715
1.0557072046666667,-0.02246009673039125
1.0559072046666667,-0.022452765990763682
1.0561072046666666,-0.022445258887283027
1.0563072046666668,-0.022437577150894773
1.0565072046666668,-0.022429722516182235
1.0567072046666668,-0.022421696721155
1.0569072046666668,-0.02241350150703767
1.057107204666667,-0.022405138618058346
1.0573072046666665,-0.022396609801237453
1.057507204666667,-0.022387916806176595
1.057707204666667,-0.022379061384847864
1.0579072046666669,-0.02237004529138294
1.0581072046666666,-0.022360870281862746
1.0583072046666666,-0.022351538114107262
1.0585072046666668,-0.022342050547465672
1.0587072046666666,-0.02233240934260692
1.0589072046666668,-0.02232261626131025
1.0591072046666663,-0.022312673066256776
1.0593072046666667,-0.02230258152082069
1.0595072046666667,-0.02229234338886177
1.0597072046666667,-0.022281960434517585
1.0599072046666667,-0.022271434421996666
1.0601072046666666,-0.022260767115372018
1.0603072046666664,-0.022249960278375364
1.0605072046666666,-0.02223901567419171
1.0607072046666668,-0.02222793506525484
1.0609072046666668,-0.022216720213043144
1.0611072046666667,-0.02220537287787649
1.0613072046666665,-0.022193894818713325
1.061507204666667,-0.022182287792948882
1.0617072046666665,-0.022170553556214202
1.0619072046666664,-0.022158693862175487
1.0621072046666666,-0.022146710462334688
1.0623072046666668,-0.02213460510583094
1.0625072046666668,-0.022122379539242547
1.0627072046666668,-0.022110035506390072
1.0629072046666663,-0.02209757474814049
1.0631072046666667,-0.02208499900221199
1.0633072046666663,-0.022072310002980038
1.0635072046666667,-0.022059509481284243
1.0637072046666667,-0.022046599164236423
1.0639072046666667,-0.02203358077502967
1.0641072046666666,-0.022020456032748423
1.0643072046666664,-0.022007226652179794
1.0645072046666668,-0.02199389434362593
1.0647072046666666,-0.02198046081271785
1.0649072046666666,-0.021966927760229855
1.0651072046666665,-0.021953296881895863
1.065307204666667,-0.02193956986822645
1.065507204666667,-0.021925748404327695
1.065707204666667,-0.021911834169720756
1.0659072046666664,-0.02189782883816315
1.0661072046666669,-0.021883734077471274
1.0663072046666664,-0.02186955154934456
1.0665072046666664,-0.021855282909190383
1.0667072046666666,-0.021840929805951148
1.0669072046666668,-0.0218264938819325
1.0671072046666668,-0.021811976772632892
1.0673072046666663,-0.021797380106574827
1.0675072046666667,-0.02178270550513757
1.0677072046666667,-0.021767954582391703
1.0679072046666664,-0.021753128944934585
1.0681072046666664,-0.02173823019172809
1.0683072046666668,-0.021723259913937684
1.0685072046666668,-0.0217082196947732
1.0687072046666668,-0.02169311110933113
1.0689072046666668,-0.021677935724438876
1.0691072046666668,-0.021662695098500426
1.0693072046666665,-0.021647390781344228
1.0695072046666665,-0.021632024314072153
1.069707204666667,-0.021616597228910933
1.0699072046666669,-0.021601111049064932
1.0701072046666669,-0.021585567288570962
1.0703072046666666,-0.021569967452154885
1.0705072046666666,-0.02155431303509002
1.0707072046666668,-0.02153860552305754
1.0709072046666663,-0.021522846392009
1.0711072046666668,-0.02150703710802999
1.0713072046666667,-0.021491179127206963
1.0715072046666667,-0.021475273895494872
1.0717072046666667,-0.021459322848587505
1.0719072046666667,-0.02144332741178962
1.0721072046666666,-0.021427288999890975
1.0723072046666666,-0.02141120901704277
1.0725072046666664,-0.02139508885663565
1.0727072046666666,-0.02137892990118031
1.0729072046666668,-0.02136273352218982
1.0731072046666665,-0.02134650108006427
1.073307204666667,-0.02133023392397731
1.0735072046666665,-0.02131393339176541
1.073707204666667,-0.021297600809818313
1.0739072046666664,-0.021281237492973046
1.0741072046666664,-0.021264844744408457
1.0743072046666666,-0.021248423855543486
1.0745072046666668,-0.02123197610593692
1.0747072046666668,-0.021215502763189342
1.0749072046666668,-0.021199005082847718
1.0751072046666663,-0.021182484308311857
1.0753072046666667,-0.021165941670743472
1.0755072046666663,-0.02114937838897765
1.0757072046666667,-0.02113279566943587
1.0759072046666667,-0.021116194706042566
1.0761072046666667,-0.021099576680142965
1.0763072046666669,-0.021082942760423704
1.0765072046666664,-0.021066294102836107
1.0767072046666668,-0.021049631850521014
1.0769072046666666,-0.021032957133737172
1.0771072046666665,-0.021016271069790923
1.077307204666667,-0.02099957476296881
1.077507204666667,-0.020982869304472847
1.077707204666667,-0.020966155772357553
1.077907204666667,-0.020949435231470102
1.0781072046666664,-0.020932708733392594
1.0783072046666669,-0.02091597731638652
1.0785072046666664,-0.020899242005340605
1.0787072046666664,-0.020882503811719973
1.0789072046666668,-0.020865763733518464
1.0791072046666668,-0.02084902275521381
1.0793072046666667,-0.020832281847724093
1.0795072046666663,-0.020815541968368052
1.0797072046666667,-0.02079880406082685
1.0799072046666667,-0.020782069055109285
1.0801072046666664,-0.020765337867518732
1.0803072046666664,-0.0207486114006229
1.0805072046666668,-0.02073189054322643
1.0807072046666668,-0.020715176170345552
1.0809072046666668,-0.020698469143185606
1.0811072046666668,-0.020681770309120853
1.081307204666667,-0.020665080501677185
1.0815072046666665,-0.020648400540517167
1.0817072046666665,-0.020631731231427364
1.081907204666667,-0.020615073366308898
1.0821072046666669,-0.020598427723170068
1.0823072046666669,-0.02058179506612156
1.0825072046666666,-0.020565176145374297
1.0827072046666666,-0.02054857169723997
1.0829072046666668,-0.020531982444134005
1.0831072046666663,-0.020515409094581112
1.0833072046666667,-0.02049885234322328
1.0835072046666667,-0.020482312870830622
1.0837072046666667,-0.020465791344314498
1.0839072046666667,-0.020449288416743417
1.0841072046666664,-0.02043280472736117
1.0843072046666666,-0.020416340901607894
1.0845072046666666,-0.020399897551143603
1.0847072046666664,-0.02038347527387402
1.0849072046666666,-0.02036707465397905
1.0851072046666668,-0.02035069626194415
1.0853072046666667,-0.02033434065459369
1.085507204666667,-0.02031800837512717
1.0857072046666665,-0.020301699953157983
1.085907204666667,-0.020285415904754328
1.0861072046666664,-0.020269156732483293
1.0863072046666664,-0.020252922925456683
1.0865072046666666,-0.020236714959380002
1.0867072046666668,-0.020220533296603466
1.0869072046666668,-0.02020437838617584
1.0871072046666668,-0.020188250663900346
1.0873072046666663,-0.02017215055239354
1.0875072046666667,-0.020156078461146205
1.0877072046666663,-0.020140034786587005
1.0879072046666667,-0.020124019912148267
1.0881072046666667,-0.020108034208334548
1.0883072046666666,-0.020092078032793392
1.0885072046666668,-0.020076151730388524
1.0887072046666668,-0.020060255633275428
1.0889072046666668,-0.020044390060979342
1.0891072046666666,-0.02002855532047573
1.0893072046666665,-0.020012751706272792
1.089507204666667,-0.019996979500496732
1.089707204666667,-0.0199812389729792
1.089907204666667,-0.019965530381346724
1.0901072046666669,-0.019949853971113006
1.0903072046666666,-0.01993420997577309
1.0905072046666668,-0.019918598616899964
1.0907072046666664,-0.01990302010424354
1.0909072046666664,-0.019887474635831605
1.0911072046666668,-0.019871962398073192
1.0913072046666668,-0.019856483565864124
1.0915072046666667,-0.019841038302694708
1.0917072046666663,-0.019825626760759787
1.0919072046666667,-0.01981024908107038
1.0921072046666667,-0.019794905393568686
1.0923072046666664,-0.019779595817243544
1.0925072046666664,-0.019764320460249375
1.0927072046666668,-0.019749079420026634
1.0929072046666668,-0.019733872783424485
1.0931072046666668,-0.019718700626825108
1.0933072046666665,-0.019703563016270773
1.093507204666667,-0.01968846000759219
1.0937072046666665,-0.019673391646539577
1.0939072046666665,-0.01965835796891471
1.0941072046666669,-0.01964335900070599
1.0943072046666669,-0.01962839475822484
1.0945072046666668,-0.019613465248243877
1.0947072046666666,-0.019598570468137434
1.0949072046666666,-0.01958371040602345
1.0951072046666668,-0.019568885040907643
1.0953072046666663,-0.019554094342829193
1.0955072046666667,-0.019539338273008123
1.0957072046666667,-0.019524616783994968
1.0959072046666667,-0.019509929819821338
1.0961072046666667,-0.019495277316153085
1.0963072046666664,-0.019480659200444443
1.0965072046666668,-0.019466075392094283
1.0967072046666666,-0.019451525802603856
1.0969072046666664,-0.019437010335735787
1.0971072046666666,-0.01942252888767541
1.0973072046666668,-0.01940808134719299
1.097507204666667,-0.019393667595807806
1.097707204666667,-0.019379287507953494
1.0979072046666665,-0.019364940951145108
1.098107204666667,-0.019350627786147358
1.0983072046666664,-0.01933634786714485
1.0985072046666668,-0.019322101041912544
1.0987072046666666,-0.019307887151989108
1.0989072046666668,-0.019293706032850154
1.0991072046666668,-0.019279557514083747
1.0993072046666668,-0.01926544141956674
1.0995072046666665,-0.019251357567642534
1.0997072046666667,-0.019237305771299697
1.0999072046666665,-0.019223285838352495
1.1001072046666667,-0.019209297571621608
1.1003072046666666,-0.019195340769116838
1.1005072046666666,-0.01918141522422021
1.1007072046666666,-0.019167520725870642
1.1009072046666666,-0.0191536570587494
1.101107204666667,-0.01913982400346641
1.1013072046666665,-0.019126021336747977
1.1015072046666665,-0.019112248831624688
1.1017072046666667,-0.019098506257621124
1.1019072046666667,-0.019084793380945635
1.1021072046666667,-0.019071109964681508
1.1023072046666667,-0.019057455768978427
1.1025072046666666,-0.019043830551245047
1.1027072046666668,-0.019030234066342293
1.1029072046666664,-0.019016666066777155
1.1031072046666663,-0.019003126302897112
1.1033072046666668,-0.01898961452308551
1.1035072046666667,-0.018976130473957284
1.1037072046666667,-0.018962673900555064
1.1039072046666667,-0.018949244546546198
1.1041072046666667,-0.018935842154419923
1.1043072046666667,-0.018922466465685267
1.1045072046666664,-0.01890911722106903
1.1047072046666666,-0.018895794160714404
1.1049072046666668,-0.018882497024379934
1.1051072046666666,-0.018869225551638565
1.1053072046666668,-0.01885597948207709
1.1055072046666665,-0.018842758555496015
1.105707204666667,-0.01882956251210918
1.1059072046666665,-0.018816391092744047
1.1061072046666665,-0.018803244039041645
1.1063072046666667,-0.01879012109365693
1.1065072046666669,-0.01877702200045913
1.1067072046666668,-0.01876394650473195
1.1069072046666666,-0.01875089435337392
1.1071072046666668,-0.01873786529509858
1.1073072046666668,-0.018724859080634666
1.1075072046666665,-0.018711875462926103
1.1077072046666667,-0.018698914197331672
1.1079072046666667,-0.018685975041824895
1.1081072046666667,-0.018673057757193152
1.1083072046666667,-0.018660162107236856
1.1085072046666666,-0.01864728785896824
1.1087072046666668,-0.018634434782809704
1.1089072046666666,-0.01862160265279189
1.1091072046666666,-0.018608791246751074
1.1093072046666665,-0.018596000346526424
1.1095072046666667,-0.018583229738156504
1.1097072046666667,-0.018570479212075452
1.1099072046666667,-0.018557748563308128
1.1101072046666665,-0.018545037591665176
1.1103072046666669,-0.0185323461019371
1.1105072046666664,-0.018519673904087822
1.1107072046666668,-0.018507020813447145
1.1109072046666666,-0.018494386650903093
1.1111072046666668,-0.018481771243092613
1.1113072046666668,-0.018469174422592268
1.1115072046666667,-0.01845659602810732
1.1117072046666667,-0.01844403590466037
1.1119072046666667,-0.0184314939037788
1.1121072046666667,-0.018418969883681267
1.1123072046666667,-0.018406463709463285
1.1125072046666666,-0.018393975253281448
1.1127072046666666,-0.018381504394536806
1.1129072046666666,-0.018369051020056967
1.1131072046666666,-0.01835661502427704
1.113307204666667,-0.018344196309419383
1.1135072046666665,-0.01833179478567203
1.1137072046666665,-0.018319410371365752
1.1139072046666667,-0.018307042993150016
1.1141072046666667,-0.01829469258616736
1.1143072046666667,-0.018282359094226427
1.1145072046666666,-0.018270042469973526
1.1147072046666666,-0.01825774267506284
1.1149072046666668,-0.01824545968032486
1.1151072046666666,-0.018233193465933547
1.1153072046666668,-0.018220944021571674
1.1155072046666668,-0.018208711346594752
1.1157072046666667,-0.018196495450193056
1.1159072046666667,-0.018184296351552127
1.1161072046666667,-0.018172114080011504
1.1163072046666669,-0.018159948675221704
1.1165072046666666,-0.018147800187299282
1.1167072046666666,-0.018135668676980254
1.1169072046666666,-0.018123554215771363
1.1171072046666666,-0.018111456886099754
1.1173072046666666,-0.018099376781460553
1.1175072046666665,-0.01808731400656237
1.1177072046666667,-0.01807526867747099
1.117907204666667,-0.01806324092175091
1.1181072046666665,-0.018051230878604774
1.1183072046666664,-0.018039238699010793
1.1185072046666666,-0.018027264545857905
1.1187072046666668,-0.018015308594078915
1.1189072046666668,-0.0180033710307813
1.1191072046666666,-0.017991452055375775
1.1193072046666668,-0.017979551879702585
1.1195072046666668,-0.017967670728155694
1.1197072046666665,-0.01795580883780429
1.1199072046666667,-0.017943966458512157
1.1201072046666667,-0.01793214385305476
1.1203072046666667,-0.01792034129723347
1.1205072046666666,-0.017908559079987823
1.1207072046666666,-0.0178967975035049
1.1209072046666668,-0.017885056883326523
1.1211072046666666,-0.01787333754845365
1.1213072046666666,-0.017861639841448312
1.1215072046666665,-0.017849964118532825
1.1217072046666667,-0.01783831074968662
1.1219072046666667,-0.017826680118740137
1.1221072046666667,-0.017815072623466183
1.1223072046666667,-0.01780348867566852
1.1225072046666669,-0.01779192870126775
1.1227072046666664,-0.017780393140384494
1.1229072046666668,-0.017768882447419268
1.1231072046666666,-0.01775739709113067
1.1233072046666668,-0.017745937554709323
1.1235072046666668,-0.01773450433585003
1.1237072046666667,-0.01772309794682047
1.1239072046666667,-0.017711718914527132
1.1241072046666667,-0.017700367780578343
1.1243072046666667,-0.017689045101344277
1.1245072046666666,-0.01767775144801394
1.1247072046666666,-0.017666487406649202
1.1249072046666666,-0.01765525357823572
1.1251072046666666,-0.017644050578730884
1.1253072046666666,-0.017632879039108654
1.125507204666667,-0.01762173960540117
1.1257072046666665,-0.017610632938737554
1.1259072046666665,-0.017599559715379017
1.1261072046666667,-0.017588520626751494
1.1263072046666667,-0.01757751637947459
1.1265072046666669,-0.01756654769538738
1.1267072046666666,-0.01755561531157135
1.1269072046666666,-0.017544719980369456
1.1271072046666668,-0.01753386246940262
1.1273072046666666,-0.017523043561582533
1.1275072046666668,-0.01751226405512115
1.1277072046666667,-0.017501524763537172
1.1279072046666667,-0.017490826515658916
1.1281072046666667,-0.017480170155623934
1.1283072046666667,-0.01746955654287542
1.1285072046666669,-0.01745898655215494
1.1287072046666666,-0.017448461073492186
1.1289072046666666,-0.017437981012190937
1.1291072046666666,-0.017427547288811893
1.1293072046666666,-0.017417160839151933
1.1295072046666665,-0.017406822614220028
1.1297072046666665,-0.017396533580209653
1.1299072046666667,-0.017386294718467792
1.130107204666667,-0.01737610702546048
1.1303072046666665,-0.017365971512734803
1.1305072046666664,-0.017355889206877383
1.1307072046666666,-0.017345861149469614
1.1309072046666668,-0.017335888397039177
1.1311072046666668,-0.017325972021008045
1.1313072046666666,-0.017316113107636994
1.1315072046666668,-0.017306312757966708
1.1317072046666667,-0.0172965720877553
1.1319072046666665,-0.017286892227412205
