,0,1
0,-1.9998962616666662,-0.2806291926666658
1,-1.9996962616666667,-0.28212249733333244
2,-1.9994962616666676,-0.28468236999999913
3,-1.9992962616666663,-0.28265577766666583
4,-1.9990962616666672,-0.28372240999999915
5,-1.9988962616666655,-0.2843623753333326
6,-1.9986962616666677,-0.28884220833333246
7,-1.9984962616666666,-0.2882022193333324
8,-1.9982962616666664,-0.2874556133333324
9,-1.998096261666667,-0.29129547666666594
10,-1.9978962616666658,-0.29150878866666585
11,-1.9976962616666682,-0.28990885233333247
12,-1.9974962616666665,-0.2914021099999991
13,-1.9972962616666665,-0.2949219806666658
14,-1.9970962616666663,-0.29470865466666574
15,-1.9968962616666674,-0.29428199799999905
16,-1.9966962616666668,-0.29513530833333224
17,-1.9964962616666666,-0.2964152553333324
18,-1.9962962616666664,-0.2956686139999992
19,-1.9960962616666662,-0.298761859999999
20,-1.9958962616666676,-0.2976951959999991
21,-1.9956962616666651,-0.3023883649999991
22,-1.9954962616666672,-0.3028150043333322
23,-1.995296261666667,-0.30185503733333224
24,-1.9950962616666672,-0.3030283506666657
25,-1.9948962616666672,-0.3047349056666657
26,-1.9946962616666668,-0.30356162166666567
27,-1.9944962616666666,-0.30516159233333234
28,-1.994296261666666,-0.30633487666666553
29,-1.994096261666668,-0.30302833299999893
30,-1.9938962616666651,-0.3074015019999989
31,-1.993696261666667,-0.3077214776666656
32,-1.9934962616666672,-0.3070814989999991
33,-1.993296261666667,-0.310708051999999
34,-1.9930962616666668,-0.3099613866666655
35,-1.9928962616666661,-0.30793481999999883
36,-1.9926962616666675,-0.30910811733333227
37,-1.9924962616666668,-0.31369459599999866
38,-1.9922962616666673,-0.3110280229999989
39,-1.9920962616666658,-0.31177467666666564
40,-1.9918962616666673,-0.31230796799999894
41,-1.9916962616666667,-0.3122013156666655
42,-1.9914962616666665,-0.31188130533333247
43,-1.9912962616666667,-0.31710779133333233
44,-1.991096261666666,-0.3127346066666656
45,-1.9908962616666674,-0.3160411603333324
46,-1.9906962616666661,-0.3164678143333321
47,-1.9904962616666668,-0.31593449533333234
48,-1.9902962616666657,-0.31977434499999896
49,-1.9900962616666675,-0.3149745329999989
50,-1.9898962616666664,-0.31828107299999886
51,-1.9896962616666667,-0.3183877659999989
52,-1.989496261666667,-0.3166811623333323
53,-1.9892962616666658,-0.31785441266666564
54,-1.9890962616666676,-0.31657450633333245
55,-1.9888962616666659,-0.31678781566666553
56,-1.9886962616666668,-0.31614781466666575
57,-1.9884962616666664,-0.31764112199999917
58,-1.9882962616666675,-0.317534448999999
59,-1.988096261666667,-0.318921023999999
60,-1.9878962616666664,-0.3213743189999992
61,-1.9876962616666662,-0.32009434033333223
62,-1.987496261666666,-0.31732112866666556
63,-1.9872962616666678,-0.3208410219999992
64,-1.987096261666665,-0.3205209743333322
65,-1.9868962616666663,-0.3162545086666657
66,-1.9866962616666672,-0.31892105466666576
67,-1.9864962616666673,-0.32041434399999913
68,-1.9862962616666668,-0.31838774033333245
69,-1.9860962616666673,-0.3219076163333324
70,-1.9858962616666664,-0.31956105533333234
71,-1.9856962616666662,-0.3173211266666654
72,-1.9854962616666678,-0.31902770533333213
73,-1.985296261666665,-0.3225475876666657
74,-1.9850962616666672,-0.3193477246666654
75,-1.984896261666667,-0.3205209829999989
76,-1.984696261666667,-0.31998768566666574
77,-1.9844962616666662,-0.3196677199999987
78,-1.9842962616666666,-0.3206276726666656
79,-1.9840962616666669,-0.32169426333333223
80,-1.9838962616666667,-0.31966769699999875
81,-1.9836962616666673,-0.3183877383333324
82,-1.9834962616666658,-0.3199876863333322
83,-1.9832962616666676,-0.31561452999999884
84,-1.9830962616666667,-0.31721445566666545
85,-1.9828962616666672,-0.3183877606666655
86,-1.9826962616666666,-0.3166811569999987
87,-1.9824962616666657,-0.3186010733333323
88,-1.9822962616666673,-0.31902773233333237
89,-1.9820962616666669,-0.3160411733333321
90,-1.9818962616666667,-0.31881439766666547
91,-1.9816962616666665,-0.3179611293333323
92,-1.9814962616666674,-0.31476122666666556
93,-1.9812962616666667,-0.3189210539999988
94,-1.981096261666667,-0.31881440299999875
95,-1.980896261666666,-0.3135879343333322
