x,y
1.012023333335498876e-04,0.000000000000000000e+00
3.012023333333058162e-04,0.000000000000000000e+00
5.012023333335058339e-04,0.000000000000000000e+00
7.012023333337058517e-04,0.000000000000000000e+00
9.012023333319074681e-04,0.000000000000000000e+00
1.101202333333661798e-03,0.000000000000000000e+00
1.301202333332085459e-03,0.000000000000000000e+00
1.501202333335172057e-03,0.000000000000000000e+00
1.701202333332485495e-03,0.000000000000000000e+00
1.901202333333573691e-03,0.000000000000000000e+00
2.101202333333551664e-03,0.000000000000000000e+00
2.301202333333529637e-03,0.000000000000000000e+00
2.501202333333285566e-03,0.000000000000000000e+00
2.701202333331709227e-03,0.000000000000000000e+00
2.901202333333241512e-03,0.000000000000000000e+00
3.101202333332109262e-03,0.000000000000000000e+00
3.301202333334085637e-03,0.000000000000000000e+00
3.501202333333175432e-03,0.000000000000000000e+00
3.701202333333597494e-03,0.000000000000000000e+00
3.901202333334907735e-03,0.000000000000000000e+00
4.101202333334441619e-03,0.000000000000000000e+00
4.301202333333531413e-03,0.000000000000000000e+00
4.501202333331955074e-03,0.000000000000000000e+00
4.701202333333931449e-03,0.000000000000000000e+00
4.901202333331911021e-03,0.000000000000000000e+00
5.101202333334109440e-03,0.000000000000000000e+00
5.301202333333643324e-03,0.000000000000000000e+00
5.501202333334509476e-03,0.000000000000000000e+00
5.701202333334709493e-03,0.000000000000000000e+00
5.901202333332911110e-03,0.000000000000000000e+00
6.101202333333111127e-03,0.000000000000000000e+00
6.301202333331978878e-03,0.000000000000000000e+00
6.501202333334843431e-03,0.000000000000000000e+00
6.701202333332378913e-03,0.000000000000000000e+00
6.901202333334355288e-03,0.000000000000000000e+00
7.101202333333223038e-03,0.000000000000000000e+00
7.301202333334089190e-03,0.000000000000000000e+00
7.501202333332956940e-03,0.000000000000000000e+00
7.701202333333156957e-03,0.000000000000000000e+00
7.901202333333579020e-03,0.000000000000000000e+00
8.101202333332002681e-03,0.000000000000000000e+00
8.301202333334423145e-03,0.000000000000000000e+00
8.501202333332846806e-03,0.000000000000000000e+00
8.701202333334379091e-03,0.000000000000000000e+00
8.901202333333690930e-03,0.000000000000000000e+00
9.101202333334335037e-03,0.000000000000000000e+00
9.301202333333202787e-03,0.000000000000000000e+00
9.501202333332070538e-03,0.000000000000000000e+00
9.701202333333602823e-03,0.000000000000000000e+00
9.901202333332026484e-03,0.000000000000000000e+00
1.010120233333511308e-02,0.000000000000000000e+00
1.030120233333309265e-02,0.000000000000000000e+00
1.050120233333440289e-02,0.000000000000000000e+00
1.070120233333438087e-02,0.000000000000000000e+00
1.090120233333324862e-02,0.000000000000000000e+00
1.110120233333367068e-02,0.000000000000000000e+00
1.130120233333120616e-02,0.000000000000000000e+00
1.150120233333362663e-02,0.000000000000000000e+00
1.170120233333116211e-02,0.000000000000000000e+00
1.190120233333358257e-02,0.000000000000000000e+00
1.210120233333311646e-02,0.000000000000000000e+00
1.230120233333487079e-02,0.000000000000000000e+00
1.250120233333440467e-02,0.000000000000000000e+00
1.270120233333349447e-02,0.000000000000000000e+00
1.290120233333436062e-02,0.000000000000000000e+00
1.310120233333122997e-02,0.000000000000000000e+00
1.330120233333409452e-02,0.000000000000000000e+00
1.350120233333207409e-02,0.000000000000000000e+00
1.370120233333405046e-02,0.000000000000000000e+00
1.390120233333314026e-02,0.000000000000000000e+00
1.410120233333356232e-02,0.000000000000000000e+00
1.430120233333398438e-02,0.000000000000000000e+00
1.450120233333240805e-02,0.000000000000000000e+00
1.470120233333349624e-02,0.000000000000000000e+00
1.490120233333103172e-02,0.000000000000000000e+00
1.510120233333434037e-02,0.000000000000000000e+00
1.530120233333298607e-02,0.000000000000000000e+00
1.550120233333363018e-02,0.000000000000000000e+00
1.570120233333294202e-02,0.000000000000000000e+00
1.590120233333403021e-02,0.000000000000000000e+00
1.610120233333312001e-02,0.000000000000000000e+00
1.630120233333198776e-02,0.000000000000000000e+00
1.650120233333307596e-02,0.000000000000000000e+00
1.670120233333194371e-02,0.000000000000000000e+00
1.690120233333480826e-02,0.000000000000000000e+00
1.710120233333323192e-02,0.000000000000000000e+00
1.730120233333432012e-02,0.000000000000000000e+00
1.750120233333363196e-02,0.000000000000000000e+00
1.770120233333360993e-02,0.000000000000000000e+00
1.790120233333292177e-02,0.000000000000000000e+00
1.810120233333156747e-02,0.000000000000000000e+00
1.830120233333354385e-02,0.000000000000000000e+00
1.850120233333285569e-02,0.000000000000000000e+00
1.870120233333438797e-02,0.000000000000000000e+00
1.890120233333392186e-02,0.000000000000000000e+00
1.910120233333434392e-02,0.000000000000000000e+00
1.930120233333521007e-02,0.000000000000000000e+00
1.950120233333407782e-02,0.000000000000000000e+00
1.970120233333361170e-02,0.000000000000000000e+00
1.990120233333159128e-02,0.000000000000000000e+00
